Comunidades autónomas;Tipología penal;periodo;Total
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2019;2.140
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2018;2.118
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2017;1.911
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2016;1.802
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2015;1.432
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2014;1.041
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2013;1.036
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2012;1.009
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2011;1.033
CASTILLA Y LEÓN;2. CONTRA LA LIBERTAD;2010;925
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2023;574
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2022;515
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2021;505
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2020;435
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2019;463
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2018;469
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2017;452
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2016;470
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2015;455
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2014;461
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2013;442
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2012;437
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2011;497
CASTILLA Y LEÓN;2.1.-Malos tratos habituales en el ámbito familiar;2010;479
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2023;1.903
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2022;1.730
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2021;1.688
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2020;1.525
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2019;1.677
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2018;1.649
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2017;1.459
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2016;1.332
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2015;977
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2014;580
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2013;594
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2012;572
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2011;536
CASTILLA Y LEÓN;2.2.-Otros contra la libertad;2010;446
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2023;484
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2022;428
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2021;393
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2020;257
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2019;336
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2018;340
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2017;251
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2016;204
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2015;218
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2014;226
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2013;195
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2012;244
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2011;219
CASTILLA Y LEÓN;3. LIBERTAD SEXUAL;2010;223
CASTILLA Y LEÓN;3.1.-Agresión sexual;2023;283
CASTILLA Y LEÓN;3.1.-Agresión sexual;2022;249
CASTILLA Y LEÓN;3.1.-Agresión sexual;2021;223
CASTILLA Y LEÓN;3.1.-Agresión sexual;2020;148
CASTILLA Y LEÓN;3.1.-Agresión sexual;2019;184
CASTILLA Y LEÓN;3.1.-Agresión sexual;2018;186
CASTILLA Y LEÓN;3.1.-Agresión sexual;2017;153
CASTILLA Y LEÓN;3.1.-Agresión sexual;2016;119
CASTILLA Y LEÓN;3.1.-Agresión sexual;2015;104
CASTILLA Y LEÓN;3.1.-Agresión sexual;2014;101
CASTILLA Y LEÓN;3.1.-Agresión sexual;2013;119
CASTILLA Y LEÓN;3.1.-Agresión sexual;2012;127
CASTILLA Y LEÓN;3.1.-Agresión sexual;2011;105
CASTILLA Y LEÓN;3.1.-Agresión sexual;2010;95
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2023;118
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2022;79
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2021;99
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2020;52
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2019;63
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2018;61
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2017;37
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2016;32
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2015;34
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2014;31
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2013;25
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2012;45
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2011;46
CASTILLA Y LEÓN;3.2.-Agresión sexual con penetración;2010;26
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2023;10
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2022;13
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2021;12
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2020;4
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2019;8
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2018;14
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2017;14
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2016;6
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2015;23
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2014;18
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2013;3
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2012;7
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2011;8
CASTILLA Y LEÓN;3.3.-Corrupción de menores o incapacitados;2010;7
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2023;27
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2022;32
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2021;18
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2020;18
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2019;26
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2018;40
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2017;17
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2016;26
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2015;18
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2014;26
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2013;18
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2012;25
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2011;17
CASTILLA Y LEÓN;3.4.-Pornografía de menores;2010;28
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2023;46
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2022;55
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2021;41
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2020;35
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2019;55
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2018;39
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2017;30
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2016;21
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2015;39
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2014;50
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2013;30
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2012;40
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2011;43
CASTILLA Y LEÓN;3.5.-Otros contra la libertad sexual;2010;67
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2023;42
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2022;39
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2021;57
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2020;35
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2019;52
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2018;59
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2017;72
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2016;47
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2015;81
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2014;93
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2013;96
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2012;79
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2011;69
CASTILLA Y LEÓN;4. RELACIONES FAMILIARES;2010;24
CASTILLA Y LEÓN;5. PATRIMONIO;2023;5.443
CASTILLA Y LEÓN;5. PATRIMONIO;2022;5.008
CASTILLA Y LEÓN;5. PATRIMONIO;2021;4.336
CASTILLA Y LEÓN;5. PATRIMONIO;2020;3.891
CASTILLA Y LEÓN;5. PATRIMONIO;2019;5.113
CASTILLA Y LEÓN;5. PATRIMONIO;2018;5.102
CASTILLA Y LEÓN;5. PATRIMONIO;2017;4.950
CASTILLA Y LEÓN;5. PATRIMONIO;2016;5.209
CASTILLA Y LEÓN;5. PATRIMONIO;2015;6.079
CASTILLA Y LEÓN;5. PATRIMONIO;2014;7.606
CASTILLA Y LEÓN;5. PATRIMONIO;2013;7.788
CASTILLA Y LEÓN;5. PATRIMONIO;2012;7.216
CASTILLA Y LEÓN;5. PATRIMONIO;2011;6.806
CASTILLA Y LEÓN;5. PATRIMONIO;2010;4.681
CASTILLA Y LEÓN;5.1.-Hurtos;2023;1.865
CASTILLA Y LEÓN;5.1.-Hurtos;2022;1.610
CASTILLA Y LEÓN;5.1.-Hurtos;2021;1.367
CASTILLA Y LEÓN;5.1.-Hurtos;2020;1.090
CASTILLA Y LEÓN;5.1.-Hurtos;2019;1.748
CASTILLA Y LEÓN;5.1.-Hurtos;2018;1.721
CASTILLA Y LEÓN;5.1.-Hurtos;2017;1.794
CASTILLA Y LEÓN;5.1.-Hurtos;2016;1.979
CASTILLA Y LEÓN;5.1.-Hurtos;2015;2.422
CASTILLA Y LEÓN;5.1.-Hurtos;2014;3.037
CASTILLA Y LEÓN;5.1.-Hurtos;2013;2.974
CASTILLA Y LEÓN;5.1.-Hurtos;2012;2.694
CASTILLA Y LEÓN;5.1.-Hurtos;2011;2.451
CASTILLA Y LEÓN;5.1.-Hurtos;2010;1.006
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2023;1.051
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2022;1.116
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2021;955
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2020;869
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2019;1.189
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2018;1.126
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2017;1.222
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2016;1.122
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2015;1.441
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2014;1.943
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2013;2.258
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2012;2.285
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2011;2.239
CASTILLA Y LEÓN;5.2.-Robos con fuerza en las cosas;2010;1.993
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;165
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;135
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;151
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;133
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;124
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;142
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2017;176
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2016;182
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2015;188
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2014;215
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2013;254
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2012;257
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2011;369
CASTILLA Y LEÓN;5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2010;254
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2023;293
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2022;284
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2021;262
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2020;250
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2019;397
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2018;371
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2017;350
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2016;330
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2015;389
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2014;522
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2013;558
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2012;496
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2011;371
CASTILLA Y LEÓN;5.2.2.-Robos con fuerza en viviendas;2010;388
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2023;270
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2022;335
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2021;275
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2020;213
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2019;324
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2018;292
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2017;352
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2016;335
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2015;424
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2014;514
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2013;567
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2012;589
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2011;557
CASTILLA Y LEÓN;5.2.3.-Robos con fuerza en establecimientos;2010;475
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2023;480
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2022;407
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2021;376
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2020;300
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2019;411
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2018;420
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2017;320
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2016;428
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2015;405
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2014;534
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2013;543
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2012;566
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2011;613
CASTILLA Y LEÓN;5.3.-Robos con violencia o intimidación;2010;596
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2023;226
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2022;191
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2021;192
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2020;155
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2019;211
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2018;197
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2017;164
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2016;229
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2015;231
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2014;282
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2013;315
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2012;334
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2011;356
CASTILLA Y LEÓN;5.3.1.-Robos con violencia en vía pública;2010;361
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2023;56
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2022;38
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2021;49
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2020;40
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2019;47
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2018;56
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2017;34
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2016;47
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2015;51
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2014;61
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2013;68
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2012;71
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2011;49
CASTILLA Y LEÓN;5.3.2.-Robos con violencia en viviendas;2010;51
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2023;147
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2022;131
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2021;92
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2020;76
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2019;108
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2018;116
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2017;83
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2016;102
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2015;78
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2014;126
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2013;108
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2012;94
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2011;130
CASTILLA Y LEÓN;5.3.3.-Robos con violencia en establecimientos;2010;134
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2023;88
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2022;110
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2021;65
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2020;74
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2019;79
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2018;79
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2017;138
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2016;153
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2015;167
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2014;153
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2013;224
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2012;216
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2011;208
CASTILLA Y LEÓN;5.4.-Sustracción de vehículos;2010;225
CASTILLA Y LEÓN;5.5.-Estafas;2023;944
CASTILLA Y LEÓN;5.5.-Estafas;2022;743
CASTILLA Y LEÓN;5.5.-Estafas;2021;594
CASTILLA Y LEÓN;5.5.-Estafas;2020;588
CASTILLA Y LEÓN;5.5.-Estafas;2019;661
CASTILLA Y LEÓN;5.5.-Estafas;2018;621
CASTILLA Y LEÓN;5.5.-Estafas;2017;501
CASTILLA Y LEÓN;5.5.-Estafas;2016;643
CASTILLA Y LEÓN;5.5.-Estafas;2015;660
CASTILLA Y LEÓN;5.5.-Estafas;2014;709
CASTILLA Y LEÓN;5.5.-Estafas;2013;651
CASTILLA Y LEÓN;5.5.-Estafas;2012;533
CASTILLA Y LEÓN;5.5.-Estafas;2011;459
CASTILLA Y LEÓN;5.5.-Estafas;2010;342
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2023;654
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2022;381
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2021;330
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2020;287
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2019;192
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2018;119
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2017;97
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2016;151
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2015;165
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2014;177
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2013;133
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2012;134
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2011;85
CASTILLA Y LEÓN;5.5.1.-Estafas informáticas;2010;64
CASTILLA Y LEÓN;5.6.-Daños;2023;511
CASTILLA Y LEÓN;5.6.-Daños;2022;587
CASTILLA Y LEÓN;5.6.-Daños;2021;567
CASTILLA Y LEÓN;5.6.-Daños;2020;571
CASTILLA Y LEÓN;5.6.-Daños;2019;548
CASTILLA Y LEÓN;5.6.-Daños;2018;569
CASTILLA Y LEÓN;5.6.-Daños;2017;501
CASTILLA Y LEÓN;5.6.-Daños;2016;490
CASTILLA Y LEÓN;5.6.-Daños;2015;466
CASTILLA Y LEÓN;5.6.-Daños;2014;621
CASTILLA Y LEÓN;5.6.-Daños;2013;620
CASTILLA Y LEÓN;5.6.-Daños;2012;539
CASTILLA Y LEÓN;5.6.-Daños;2011;491
CASTILLA Y LEÓN;5.6.-Daños;2010;282
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2023;87
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2022;39
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2021;41
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2020;30
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2019;44
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2018;83
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2017;80
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2016;65
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2015;50
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2014;92
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2013;73
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2012;73
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2011;76
CASTILLA Y LEÓN;5.7.-Contra la propiedad intelectual/industrial;2010;86
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2023;7
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2022;9
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2021;9
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2020;3
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2019;0
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2018;13
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2017;5
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2016;3
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2015;12
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2014;3
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2013;9
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2012;2
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2011;16
CASTILLA Y LEÓN;5.8.-Blanqueo de capitales;2010;11
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2023;410
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2022;387
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2021;362
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2020;366
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2019;433
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2018;470
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2017;389
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2016;326
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2015;456
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2014;514
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2013;436
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2012;308
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2011;253
CASTILLA Y LEÓN;5.9.-Otros contra el patrimonio;2010;140
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2023;2.955
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2022;3.007
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2021;2.931
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2020;2.478
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2019;2.947
CASTILLA Y LEÓN;6. SEGURIDAD COLECTIVA;2018;2.829
