Comunidades autónomas;Tipología penal;periodo;Total
TOTAL NACIONAL;5.4.-Sustracción de vehículos;2011;60.061
TOTAL NACIONAL;5.4.-Sustracción de vehículos;2010;65.948
TOTAL NACIONAL;5.5.-Estafas;2023;533.379
TOTAL NACIONAL;5.5.-Estafas;2022;466.566
TOTAL NACIONAL;5.5.-Estafas;2021;373.113
TOTAL NACIONAL;5.5.-Estafas;2020;360.844
TOTAL NACIONAL;5.5.-Estafas;2019;327.723
TOTAL NACIONAL;5.5.-Estafas;2018;289.259
TOTAL NACIONAL;5.5.-Estafas;2017;214.625
TOTAL NACIONAL;5.5.-Estafas;2016;179.756
TOTAL NACIONAL;5.5.-Estafas;2015;165.300
TOTAL NACIONAL;5.5.-Estafas;2014;140.440
TOTAL NACIONAL;5.5.-Estafas;2013;122.483
TOTAL NACIONAL;5.5.-Estafas;2012;124.675
TOTAL NACIONAL;5.5.-Estafas;2011;106.304
TOTAL NACIONAL;5.5.-Estafas;2010;102.567
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2023;427.448
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2022;335.995
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2021;267.011
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2020;257.907
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2019;192.375
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2018;136.656
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2017;94.792
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2016;70.178
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2015;62.038
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2014;32.842
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2013;26.664
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2012;27.231
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2011;21.075
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2010;20.563
TOTAL NACIONAL;5.6.-Daños;2023;209.299
TOTAL NACIONAL;5.6.-Daños;2022;213.694
TOTAL NACIONAL;5.6.-Daños;2021;201.828
TOTAL NACIONAL;5.6.-Daños;2020;180.429
TOTAL NACIONAL;5.6.-Daños;2019;219.424
TOTAL NACIONAL;5.6.-Daños;2018;213.815
TOTAL NACIONAL;5.6.-Daños;2017;214.246
TOTAL NACIONAL;5.6.-Daños;2016;214.709
TOTAL NACIONAL;5.6.-Daños;2015;215.519
TOTAL NACIONAL;5.6.-Daños;2014;218.166
TOTAL NACIONAL;5.6.-Daños;2013;226.619
TOTAL NACIONAL;5.6.-Daños;2012;246.355
TOTAL NACIONAL;5.6.-Daños;2011;254.361
TOTAL NACIONAL;5.6.-Daños;2010;266.291
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2023;1.451
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2022;1.217
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2021;1.176
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2020;930
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2019;1.807
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2018;2.205
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2017;1.622
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2016;1.889
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2015;2.047
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2014;2.608
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2013;3.260
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2012;2.884
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2011;2.643
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2010;3.619
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2023;516
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2022;411
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2021;343
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2020;310
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2019;295
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2018;272
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2017;260
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2016;262
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2015;290
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2014;230
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2013;243
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2012;199
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2011;171
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2010;182
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2023;66.366
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2022;63.240
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2021;56.132
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2020;51.220
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2019;58.365
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2018;54.384
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2017;44.763
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2016;40.393
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2015;44.902
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2014;47.804
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2013;40.018
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2012;32.495
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2011;29.708
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2010;26.594
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2023;77.130
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2022;76.692
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2021;68.891
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2020;60.162
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2019;68.749
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2018;64.126
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2017;59.162
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2016;58.350
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2015;60.090
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2014;66.938
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2013;71.596
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2012;76.654
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2011;85.010
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2010;74.158
TOTAL NACIONAL;6.1.-Tráfico de drogas;2023;21.033
TOTAL NACIONAL;6.1.-Tráfico de drogas;2022;19.057
TOTAL NACIONAL;6.1.-Tráfico de drogas;2021;18.313
TOTAL NACIONAL;6.1.-Tráfico de drogas;2020;17.112
TOTAL NACIONAL;6.1.-Tráfico de drogas;2019;16.624
TOTAL NACIONAL;6.1.-Tráfico de drogas;2018;14.133
TOTAL NACIONAL;6.1.-Tráfico de drogas;2017;12.958
TOTAL NACIONAL;6.1.-Tráfico de drogas;2016;12.448
TOTAL NACIONAL;6.1.-Tráfico de drogas;2015;12.069
TOTAL NACIONAL;6.1.-Tráfico de drogas;2014;13.411
TOTAL NACIONAL;6.1.-Tráfico de drogas;2013;14.296
TOTAL NACIONAL;6.1.-Tráfico de drogas;2012;14.509
TOTAL NACIONAL;6.1.-Tráfico de drogas;2011;15.220
TOTAL NACIONAL;6.1.-Tráfico de drogas;2010;14.391
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2023;53.517
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2022;54.976
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2021;48.394
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2020;41.120
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2019;49.869
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2018;47.648
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2017;43.942
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2016;43.913
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2015;45.991
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2014;51.419
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2013;55.226
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2012;59.634
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2011;67.374
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2010;57.088
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2023;2.580
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2022;2.659
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2021;2.184
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2020;1.930
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2019;2.256
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2018;2.345
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2017;2.262
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2016;1.989
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2015;2.030
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2014;2.108
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2013;2.074
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2012;2.511
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2011;2.416
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2010;2.679
TOTAL NACIONAL;7. FALSEDADES;2023;40.889
TOTAL NACIONAL;7. FALSEDADES;2022;37.717
TOTAL NACIONAL;7. FALSEDADES;2021;34.058
TOTAL NACIONAL;7. FALSEDADES;2020;24.020
TOTAL NACIONAL;7. FALSEDADES;2019;24.529
TOTAL NACIONAL;7. FALSEDADES;2018;22.399
TOTAL NACIONAL;7. FALSEDADES;2017;20.640
TOTAL NACIONAL;7. FALSEDADES;2016;19.958
TOTAL NACIONAL;7. FALSEDADES;2015;19.224
TOTAL NACIONAL;7. FALSEDADES;2014;18.408
TOTAL NACIONAL;7. FALSEDADES;2013;17.262
TOTAL NACIONAL;7. FALSEDADES;2012;18.223
TOTAL NACIONAL;7. FALSEDADES;2011;20.175
TOTAL NACIONAL;7. FALSEDADES;2010;17.502
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2023;506
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2022;509
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2021;541
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2020;350
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2019;416
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2018;510
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2017;668
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2016;553
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2015;535
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2014;521
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2013;391
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2012;325
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2011;341
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2010;416
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2023;41.910
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2022;37.910
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2021;33.370
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2020;31.140
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2019;32.082
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2018;30.290
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2017;29.001
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2016;27.647
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2015;27.538
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2014;28.034
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2013;27.245
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2012;28.205
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2011;29.410
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2010;27.905
TOTAL NACIONAL;10. ORDEN PÚBLICO;2023;30.011
TOTAL NACIONAL;10. ORDEN PÚBLICO;2022;28.562
TOTAL NACIONAL;10. ORDEN PÚBLICO;2021;27.594
TOTAL NACIONAL;10. ORDEN PÚBLICO;2020;30.272
TOTAL NACIONAL;10. ORDEN PÚBLICO;2019;21.877
TOTAL NACIONAL;10. ORDEN PÚBLICO;2018;20.121
TOTAL NACIONAL;10. ORDEN PÚBLICO;2017;19.591
TOTAL NACIONAL;10. ORDEN PÚBLICO;2016;18.867
TOTAL NACIONAL;10. ORDEN PÚBLICO;2015;23.160
TOTAL NACIONAL;10. ORDEN PÚBLICO;2014;29.466
TOTAL NACIONAL;10. ORDEN PÚBLICO;2013;31.489
TOTAL NACIONAL;10. ORDEN PÚBLICO;2012;33.582
TOTAL NACIONAL;10. ORDEN PÚBLICO;2011;36.317
TOTAL NACIONAL;10. ORDEN PÚBLICO;2010;33.767
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2023;464
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2022;330
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2021;343
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2020;325
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2019;306
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2018;209
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2017;165
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2016;143
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2015;192
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2014;185
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2013;205
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2012;237
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2011;285
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2010;234
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2023;11.718
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2022;10.646
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2021;10.341
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2020;9.665
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2019;9.970
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2018;9.725
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2017;9.772
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2016;10.394
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2015;9.702
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2014;7.864
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2013;7.129
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2012;6.655
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2011;6.592
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2010;6.785
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2023;2.464.759
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2022;2.323.075
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2021;1.957.719
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2020;1.766.779
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2019;2.199.475
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2018;2.131.118
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2017;2.045.784
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2016;2.009.690
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2015;2.036.815
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2014;2.092.040
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2013;2.172.133
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2012;2.268.867
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2011;2.285.525
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2010;2.297.484
ANDALUCÍA;1. CONTRA LAS PERSONAS;2023;45.636
ANDALUCÍA;1. CONTRA LAS PERSONAS;2022;42.594
ANDALUCÍA;1. CONTRA LAS PERSONAS;2021;37.296
ANDALUCÍA;1. CONTRA LAS PERSONAS;2020;33.578
ANDALUCÍA;1. CONTRA LAS PERSONAS;2019;37.130
ANDALUCÍA;1. CONTRA LAS PERSONAS;2018;35.043
ANDALUCÍA;1. CONTRA LAS PERSONAS;2017;35.087
ANDALUCÍA;1. CONTRA LAS PERSONAS;2016;33.661
ANDALUCÍA;1. CONTRA LAS PERSONAS;2015;47.420
ANDALUCÍA;1. CONTRA LAS PERSONAS;2014;59.774
ANDALUCÍA;1. CONTRA LAS PERSONAS;2013;56.840
ANDALUCÍA;1. CONTRA LAS PERSONAS;2012;59.894
ANDALUCÍA;1. CONTRA LAS PERSONAS;2011;64.275
ANDALUCÍA;1. CONTRA LAS PERSONAS;2010;63.795
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2023;363
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2022;358
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2021;274
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2020;298
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2019;238
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2018;262
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2017;256
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2016;295
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2015;218
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2014;224
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2013;247
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2012;247
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2011;305
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2010;276
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;71
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;74
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;55
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;61
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;82
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;72
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2017;49
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2016;68
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2015;65
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2014;69
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2013;65
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2012;68
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2011;85
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2010;78
ANDALUCÍA;1.2.-Lesiones;2023;24.848
ANDALUCÍA;1.2.-Lesiones;2022;23.218
ANDALUCÍA;1.2.-Lesiones;2021;19.996
ANDALUCÍA;1.2.-Lesiones;2020;17.412
ANDALUCÍA;1.2.-Lesiones;2019;20.624
ANDALUCÍA;1.2.-Lesiones;2018;19.547
ANDALUCÍA;1.2.-Lesiones;2017;20.068
ANDALUCÍA;1.2.-Lesiones;2016;19.149
ANDALUCÍA;1.2.-Lesiones;2015;19.400
ANDALUCÍA;1.2.-Lesiones;2014;20.038
ANDALUCÍA;1.2.-Lesiones;2013;19.956
ANDALUCÍA;1.2.-Lesiones;2012;20.923
ANDALUCÍA;1.2.-Lesiones;2011;22.084
ANDALUCÍA;1.2.-Lesiones;2010;22.742
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2023;19.294
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2022;18.119
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2021;16.314
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2020;15.221
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2019;15.455
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2018;14.441
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2017;14.179
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2016;13.747
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2015;14.031
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2014;13.308
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2013;12.241
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2012;12.522
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2011;13.802
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2010;12.849
ANDALUCÍA;1.4.-Otros contra las personas;2023;1.131
ANDALUCÍA;1.4.-Otros contra las personas;2022;899
ANDALUCÍA;1.4.-Otros contra las personas;2021;712
ANDALUCÍA;1.4.-Otros contra las personas;2020;647
ANDALUCÍA;1.4.-Otros contra las personas;2019;813
ANDALUCÍA;1.4.-Otros contra las personas;2018;793
ANDALUCÍA;1.4.-Otros contra las personas;2017;584
ANDALUCÍA;1.4.-Otros contra las personas;2016;470
ANDALUCÍA;1.4.-Otros contra las personas;2015;13.771
ANDALUCÍA;1.4.-Otros contra las personas;2014;26.204
ANDALUCÍA;1.4.-Otros contra las personas;2013;24.396
ANDALUCÍA;1.4.-Otros contra las personas;2012;26.202
ANDALUCÍA;1.4.-Otros contra las personas;2011;28.084
ANDALUCÍA;1.4.-Otros contra las personas;2010;27.928
ANDALUCÍA;2. CONTRA LA LIBERTAD;2023;32.765
ANDALUCÍA;2. CONTRA LA LIBERTAD;2022;28.618
ANDALUCÍA;2. CONTRA LA LIBERTAD;2021;27.291
ANDALUCÍA;2. CONTRA LA LIBERTAD;2020;26.108
ANDALUCÍA;2. CONTRA LA LIBERTAD;2019;25.751
ANDALUCÍA;2. CONTRA LA LIBERTAD;2018;24.513
ANDALUCÍA;2. CONTRA LA LIBERTAD;2017;24.427
ANDALUCÍA;2. CONTRA LA LIBERTAD;2016;23.184
ANDALUCÍA;2. CONTRA LA LIBERTAD;2015;14.587
ANDALUCÍA;2. CONTRA LA LIBERTAD;2014;7.364
ANDALUCÍA;2. CONTRA LA LIBERTAD;2013;7.773
ANDALUCÍA;2. CONTRA LA LIBERTAD;2012;7.671
ANDALUCÍA;2. CONTRA LA LIBERTAD;2011;7.145
ANDALUCÍA;2. CONTRA LA LIBERTAD;2010;6.570
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2023;3.007
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2022;2.858
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2021;2.806
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2020;2.717
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2019;2.752
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2018;2.671
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2017;2.857
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2016;2.703
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2015;2.708
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2014;2.981
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2013;3.579
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2012;3.477
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2011;2.776
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2010;2.488
ANDALUCÍA;2.2.-Otros contra la libertad;2023;29.758
ANDALUCÍA;2.2.-Otros contra la libertad;2022;25.760
ANDALUCÍA;2.2.-Otros contra la libertad;2021;24.485
ANDALUCÍA;2.2.-Otros contra la libertad;2020;23.391
ANDALUCÍA;2.2.-Otros contra la libertad;2019;22.999
ANDALUCÍA;2.2.-Otros contra la libertad;2018;21.842
ANDALUCÍA;2.2.-Otros contra la libertad;2017;21.570
ANDALUCÍA;2.2.-Otros contra la libertad;2016;20.481
ANDALUCÍA;2.2.-Otros contra la libertad;2015;11.879
ANDALUCÍA;2.2.-Otros contra la libertad;2014;4.383
ANDALUCÍA;2.2.-Otros contra la libertad;2013;4.194
ANDALUCÍA;2.2.-Otros contra la libertad;2012;4.194
ANDALUCÍA;2.2.-Otros contra la libertad;2011;4.369
ANDALUCÍA;2.2.-Otros contra la libertad;2010;4.082
ANDALUCÍA;3. LIBERTAD SEXUAL;2023;3.473
ANDALUCÍA;3. LIBERTAD SEXUAL;2022;3.067
ANDALUCÍA;3. LIBERTAD SEXUAL;2021;2.690
ANDALUCÍA;3. LIBERTAD SEXUAL;2020;2.204
ANDALUCÍA;3. LIBERTAD SEXUAL;2019;2.510
ANDALUCÍA;3. LIBERTAD SEXUAL;2018;2.339
ANDALUCÍA;3. LIBERTAD SEXUAL;2017;2.064
ANDALUCÍA;3. LIBERTAD SEXUAL;2016;1.837
ANDALUCÍA;3. LIBERTAD SEXUAL;2015;1.701
ANDALUCÍA;3. LIBERTAD SEXUAL;2014;1.653
ANDALUCÍA;3. LIBERTAD SEXUAL;2013;1.624
ANDALUCÍA;3. LIBERTAD SEXUAL;2012;1.632
ANDALUCÍA;3. LIBERTAD SEXUAL;2011;1.725
ANDALUCÍA;3. LIBERTAD SEXUAL;2010;1.768
ANDALUCÍA;3.1.-Agresión sexual;2023;2.044
ANDALUCÍA;3.1.-Agresión sexual;2022;1.848
ANDALUCÍA;3.1.-Agresión sexual;2021;1.651
ANDALUCÍA;3.1.-Agresión sexual;2020;1.228
ANDALUCÍA;3.1.-Agresión sexual;2019;1.462
ANDALUCÍA;3.1.-Agresión sexual;2018;1.428
ANDALUCÍA;3.1.-Agresión sexual;2017;1.157
ANDALUCÍA;3.1.-Agresión sexual;2016;1.043
ANDALUCÍA;3.1.-Agresión sexual;2015;904
ANDALUCÍA;3.1.-Agresión sexual;2014;918
ANDALUCÍA;3.1.-Agresión sexual;2013;907
ANDALUCÍA;3.1.-Agresión sexual;2012;926
ANDALUCÍA;3.1.-Agresión sexual;2011;991
ANDALUCÍA;3.1.-Agresión sexual;2010;959
ANDALUCÍA;3.2.-Agresión sexual con penetración;2023;604
ANDALUCÍA;3.2.-Agresión sexual con penetración;2022;512
ANDALUCÍA;3.2.-Agresión sexual con penetración;2021;451
ANDALUCÍA;3.2.-Agresión sexual con penetración;2020;370
ANDALUCÍA;3.2.-Agresión sexual con penetración;2019;401
ANDALUCÍA;3.2.-Agresión sexual con penetración;2018;314
ANDALUCÍA;3.2.-Agresión sexual con penetración;2017;273
ANDALUCÍA;3.2.-Agresión sexual con penetración;2016;263
ANDALUCÍA;3.2.-Agresión sexual con penetración;2015;242
ANDALUCÍA;3.2.-Agresión sexual con penetración;2014;203
