Comunidades autónomas;Tipología penal;periodo;Total
BALEARS (ILLES);1.4.-Otros contra las personas;2023;217
BALEARS (ILLES);1.4.-Otros contra las personas;2022;170
BALEARS (ILLES);1.4.-Otros contra las personas;2021;133
BALEARS (ILLES);1.4.-Otros contra las personas;2020;94
BALEARS (ILLES);1.4.-Otros contra las personas;2019;123
BALEARS (ILLES);1.4.-Otros contra las personas;2018;111
BALEARS (ILLES);1.4.-Otros contra las personas;2017;86
BALEARS (ILLES);1.4.-Otros contra las personas;2016;45
BALEARS (ILLES);1.4.-Otros contra las personas;2015;1.417
BALEARS (ILLES);1.4.-Otros contra las personas;2014;2.576
BALEARS (ILLES);1.4.-Otros contra las personas;2013;2.428
BALEARS (ILLES);1.4.-Otros contra las personas;2012;2.484
BALEARS (ILLES);1.4.-Otros contra las personas;2011;2.543
BALEARS (ILLES);1.4.-Otros contra las personas;2010;2.583
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2023;4.657
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2022;4.205
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2021;4.068
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2020;3.802
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2019;3.406
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2018;3.204
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2017;3.310
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2016;3.148
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2015;1.953
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2014;1.128
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2013;1.126
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2012;1.182
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2011;1.324
BALEARS (ILLES);2. CONTRA LA LIBERTAD;2010;1.279
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2023;680
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2022;642
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2021;684
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2020;569
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2019;512
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2018;506
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2017;480
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2016;506
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2015;463
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2014;415
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2013;459
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2012;498
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2011;593
BALEARS (ILLES);2.1.-Malos tratos habituales en el ámbito familiar;2010;568
BALEARS (ILLES);2.2.-Otros contra la libertad;2023;3.977
BALEARS (ILLES);2.2.-Otros contra la libertad;2022;3.563
BALEARS (ILLES);2.2.-Otros contra la libertad;2021;3.384
BALEARS (ILLES);2.2.-Otros contra la libertad;2020;3.233
BALEARS (ILLES);2.2.-Otros contra la libertad;2019;2.894
BALEARS (ILLES);2.2.-Otros contra la libertad;2018;2.698
BALEARS (ILLES);2.2.-Otros contra la libertad;2017;2.830
BALEARS (ILLES);2.2.-Otros contra la libertad;2016;2.642
BALEARS (ILLES);2.2.-Otros contra la libertad;2015;1.490
BALEARS (ILLES);2.2.-Otros contra la libertad;2014;713
BALEARS (ILLES);2.2.-Otros contra la libertad;2013;667
BALEARS (ILLES);2.2.-Otros contra la libertad;2012;684
BALEARS (ILLES);2.2.-Otros contra la libertad;2011;731
BALEARS (ILLES);2.2.-Otros contra la libertad;2010;711
BALEARS (ILLES);3. LIBERTAD SEXUAL;2023;774
BALEARS (ILLES);3. LIBERTAD SEXUAL;2022;622
BALEARS (ILLES);3. LIBERTAD SEXUAL;2021;557
BALEARS (ILLES);3. LIBERTAD SEXUAL;2020;398
BALEARS (ILLES);3. LIBERTAD SEXUAL;2019;513
BALEARS (ILLES);3. LIBERTAD SEXUAL;2018;409
BALEARS (ILLES);3. LIBERTAD SEXUAL;2017;348
BALEARS (ILLES);3. LIBERTAD SEXUAL;2016;296
BALEARS (ILLES);3. LIBERTAD SEXUAL;2015;285
BALEARS (ILLES);3. LIBERTAD SEXUAL;2014;254
BALEARS (ILLES);3. LIBERTAD SEXUAL;2013;275
BALEARS (ILLES);3. LIBERTAD SEXUAL;2012;253
BALEARS (ILLES);3. LIBERTAD SEXUAL;2011;251
BALEARS (ILLES);3. LIBERTAD SEXUAL;2010;264
BALEARS (ILLES);3.1.-Agresión sexual;2023;521
BALEARS (ILLES);3.1.-Agresión sexual;2022;413
BALEARS (ILLES);3.1.-Agresión sexual;2021;385
BALEARS (ILLES);3.1.-Agresión sexual;2020;241
BALEARS (ILLES);3.1.-Agresión sexual;2019;354
BALEARS (ILLES);3.1.-Agresión sexual;2018;266
BALEARS (ILLES);3.1.-Agresión sexual;2017;248
BALEARS (ILLES);3.1.-Agresión sexual;2016;173
BALEARS (ILLES);3.1.-Agresión sexual;2015;168
BALEARS (ILLES);3.1.-Agresión sexual;2014;150
BALEARS (ILLES);3.1.-Agresión sexual;2013;156
BALEARS (ILLES);3.1.-Agresión sexual;2012;150
BALEARS (ILLES);3.1.-Agresión sexual;2011;148
BALEARS (ILLES);3.1.-Agresión sexual;2010;149
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2023;131
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2022;114
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2021;93
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2020;75
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2019;81
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2018;75
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2017;39
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2016;49
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2015;55
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2014;49
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2013;52
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2012;46
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2011;43
BALEARS (ILLES);3.2.-Agresión sexual con penetración;2010;37
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2023;16
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2022;11
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2021;15
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2020;19
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2019;13
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2018;12
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2017;6
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2016;24
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2015;12
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2014;11
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2013;16
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2012;10
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2011;3
BALEARS (ILLES);3.3.-Corrupción de menores o incapacitados;2010;6
BALEARS (ILLES);3.4.-Pornografía de menores;2023;22
BALEARS (ILLES);3.4.-Pornografía de menores;2022;9
BALEARS (ILLES);3.4.-Pornografía de menores;2021;11
BALEARS (ILLES);3.4.-Pornografía de menores;2020;6
BALEARS (ILLES);3.4.-Pornografía de menores;2019;8
BALEARS (ILLES);3.4.-Pornografía de menores;2018;9
BALEARS (ILLES);3.4.-Pornografía de menores;2017;8
BALEARS (ILLES);3.4.-Pornografía de menores;2016;5
BALEARS (ILLES);3.4.-Pornografía de menores;2015;3
BALEARS (ILLES);3.4.-Pornografía de menores;2014;11
BALEARS (ILLES);3.4.-Pornografía de menores;2013;14
BALEARS (ILLES);3.4.-Pornografía de menores;2012;4
BALEARS (ILLES);3.4.-Pornografía de menores;2011;5
BALEARS (ILLES);3.4.-Pornografía de menores;2010;7
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2023;84
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2022;75
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2021;53
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2020;57
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2019;57
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2018;47
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2017;47
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2016;45
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2015;47
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2014;33
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2013;37
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2012;43
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2011;52
BALEARS (ILLES);3.5.-Otros contra la libertad sexual;2010;65
BALEARS (ILLES);4. RELACIONES FAMILIARES;2023;219
BALEARS (ILLES);4. RELACIONES FAMILIARES;2022;240
BALEARS (ILLES);4. RELACIONES FAMILIARES;2021;232
BALEARS (ILLES);4. RELACIONES FAMILIARES;2020;166
BALEARS (ILLES);4. RELACIONES FAMILIARES;2019;161
BALEARS (ILLES);4. RELACIONES FAMILIARES;2018;151
BALEARS (ILLES);4. RELACIONES FAMILIARES;2017;155
BALEARS (ILLES);4. RELACIONES FAMILIARES;2016;176
BALEARS (ILLES);4. RELACIONES FAMILIARES;2015;196
BALEARS (ILLES);4. RELACIONES FAMILIARES;2014;221
BALEARS (ILLES);4. RELACIONES FAMILIARES;2013;240
BALEARS (ILLES);4. RELACIONES FAMILIARES;2012;226
BALEARS (ILLES);4. RELACIONES FAMILIARES;2011;180
BALEARS (ILLES);4. RELACIONES FAMILIARES;2010;147
BALEARS (ILLES);5. PATRIMONIO;2023;10.580
BALEARS (ILLES);5. PATRIMONIO;2022;9.725
BALEARS (ILLES);5. PATRIMONIO;2021;7.969
BALEARS (ILLES);5. PATRIMONIO;2020;7.620
BALEARS (ILLES);5. PATRIMONIO;2019;9.263
BALEARS (ILLES);5. PATRIMONIO;2018;8.712
BALEARS (ILLES);5. PATRIMONIO;2017;8.370
BALEARS (ILLES);5. PATRIMONIO;2016;8.527
BALEARS (ILLES);5. PATRIMONIO;2015;7.799
BALEARS (ILLES);5. PATRIMONIO;2014;9.165
BALEARS (ILLES);5. PATRIMONIO;2013;10.215
BALEARS (ILLES);5. PATRIMONIO;2012;8.678
BALEARS (ILLES);5. PATRIMONIO;2011;8.369
BALEARS (ILLES);5. PATRIMONIO;2010;8.372
BALEARS (ILLES);5.1.-Hurtos;2023;4.322
BALEARS (ILLES);5.1.-Hurtos;2022;3.979
BALEARS (ILLES);5.1.-Hurtos;2021;2.729
BALEARS (ILLES);5.1.-Hurtos;2020;2.328
BALEARS (ILLES);5.1.-Hurtos;2019;3.155
BALEARS (ILLES);5.1.-Hurtos;2018;3.292
BALEARS (ILLES);5.1.-Hurtos;2017;3.059
BALEARS (ILLES);5.1.-Hurtos;2016;3.468
BALEARS (ILLES);5.1.-Hurtos;2015;3.241
BALEARS (ILLES);5.1.-Hurtos;2014;3.540
BALEARS (ILLES);5.1.-Hurtos;2013;4.380
BALEARS (ILLES);5.1.-Hurtos;2012;3.351
BALEARS (ILLES);5.1.-Hurtos;2011;3.043
BALEARS (ILLES);5.1.-Hurtos;2010;3.021
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2023;1.378
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2022;1.363
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2021;1.171
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2020;1.072
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2019;1.518
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2018;1.577
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2017;1.551
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2016;1.633
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2015;1.319
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2014;2.042
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2013;2.107
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2012;1.770
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2011;1.873
BALEARS (ILLES);5.2.-Robos con fuerza en las cosas;2010;1.811
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2023;355
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2022;433
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2021;247
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2020;275
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2019;419
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2018;266
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2017;314
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2016;333
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2015;265
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2014;437
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2013;403
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2012;307
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2011;424
BALEARS (ILLES);5.2.1.-Robos con fuerza en las cosas en el interior de vehículos;2010;295
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2023;494
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2022;457
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2021;413
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2020;391
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2019;574
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2018;649
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2017;555
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2016;664
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2015;491
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2014;883
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2013;889
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2012;767
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2011;524
BALEARS (ILLES);5.2.2.-Robos con fuerza en viviendas;2010;593
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2023;294
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2022;280
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2021;306
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2020;224
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2019;292
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2018;358
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2017;338
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2016;345
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2015;312
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2014;339
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2013;383
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2012;341
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2011;382
BALEARS (ILLES);5.2.3.-Robos con fuerza en establecimientos;2010;391
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2023;595
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2022;477
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2021;374
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2020;349
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2019;414
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2018;419
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2017;435
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2016;356
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2015;295
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2014;351
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2013;494
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2012;434
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2011;478
BALEARS (ILLES);5.3.-Robos con violencia o intimidación;2010;481
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2023;330
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2022;266
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2021;205
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2020;178
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2019;222
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2018;218
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2017;250
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2016;192
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2015;167
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2014;205
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2013;295
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2012;262
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2011;270
BALEARS (ILLES);5.3.1.-Robos con violencia en vía pública;2010;287
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2023;47
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2022;49
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2021;53
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2020;41
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2019;48
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2018;53
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2017;35
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2016;37
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2015;28
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2014;43
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2013;53
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2012;39
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2011;42
BALEARS (ILLES);5.3.2.-Robos con violencia en viviendas;2010;36
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2023;138
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2022;103
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2021;82
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2020;87
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2019;83
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2018;101
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2017;111
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2016;81
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2015;57
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2014;64
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2013;98
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2012;88
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2011;83
BALEARS (ILLES);5.3.3.-Robos con violencia en establecimientos;2010;113
BALEARS (ILLES);5.4.-Sustracción de vehículos;2023;485
BALEARS (ILLES);5.4.-Sustracción de vehículos;2022;362
BALEARS (ILLES);5.4.-Sustracción de vehículos;2021;291
BALEARS (ILLES);5.4.-Sustracción de vehículos;2020;277
BALEARS (ILLES);5.4.-Sustracción de vehículos;2019;406
BALEARS (ILLES);5.4.-Sustracción de vehículos;2018;483
BALEARS (ILLES);5.4.-Sustracción de vehículos;2017;509
BALEARS (ILLES);5.4.-Sustracción de vehículos;2016;498
BALEARS (ILLES);5.4.-Sustracción de vehículos;2015;424
BALEARS (ILLES);5.4.-Sustracción de vehículos;2014;343
BALEARS (ILLES);5.4.-Sustracción de vehículos;2013;405
BALEARS (ILLES);5.4.-Sustracción de vehículos;2012;354
BALEARS (ILLES);5.4.-Sustracción de vehículos;2011;343
BALEARS (ILLES);5.4.-Sustracción de vehículos;2010;459
BALEARS (ILLES);5.5.-Estafas;2023;1.774
BALEARS (ILLES);5.5.-Estafas;2022;1.671
BALEARS (ILLES);5.5.-Estafas;2021;1.535
BALEARS (ILLES);5.5.-Estafas;2020;1.944
BALEARS (ILLES);5.5.-Estafas;2019;1.746
BALEARS (ILLES);5.5.-Estafas;2018;1.104
BALEARS (ILLES);5.5.-Estafas;2017;1.014
BALEARS (ILLES);5.5.-Estafas;2016;914
BALEARS (ILLES);5.5.-Estafas;2015;820
BALEARS (ILLES);5.5.-Estafas;2014;886
BALEARS (ILLES);5.5.-Estafas;2013;924
BALEARS (ILLES);5.5.-Estafas;2012;975
BALEARS (ILLES);5.5.-Estafas;2011;880
BALEARS (ILLES);5.5.-Estafas;2010;817
BALEARS (ILLES);5.5.1.-Estafas informáticas;2023;918
BALEARS (ILLES);5.5.1.-Estafas informáticas;2022;740
BALEARS (ILLES);5.5.1.-Estafas informáticas;2021;750
BALEARS (ILLES);5.5.1.-Estafas informáticas;2020;968
BALEARS (ILLES);5.5.1.-Estafas informáticas;2019;521
BALEARS (ILLES);5.5.1.-Estafas informáticas;2018;308
BALEARS (ILLES);5.5.1.-Estafas informáticas;2017;241
BALEARS (ILLES);5.5.1.-Estafas informáticas;2016;196
BALEARS (ILLES);5.5.1.-Estafas informáticas;2015;214
BALEARS (ILLES);5.5.1.-Estafas informáticas;2014;180
BALEARS (ILLES);5.5.1.-Estafas informáticas;2013;211
BALEARS (ILLES);5.5.1.-Estafas informáticas;2012;194
BALEARS (ILLES);5.5.1.-Estafas informáticas;2011;135
BALEARS (ILLES);5.5.1.-Estafas informáticas;2010;119
BALEARS (ILLES);5.6.-Daños;2023;1.062
BALEARS (ILLES);5.6.-Daños;2022;962
BALEARS (ILLES);5.6.-Daños;2021;973
BALEARS (ILLES);5.6.-Daños;2020;849
BALEARS (ILLES);5.6.-Daños;2019;1.074
BALEARS (ILLES);5.6.-Daños;2018;941
BALEARS (ILLES);5.6.-Daños;2017;955
BALEARS (ILLES);5.6.-Daños;2016;881
BALEARS (ILLES);5.6.-Daños;2015;870
BALEARS (ILLES);5.6.-Daños;2014;1.008
BALEARS (ILLES);5.6.-Daños;2013;955
BALEARS (ILLES);5.6.-Daños;2012;1.063
BALEARS (ILLES);5.6.-Daños;2011;1.110
BALEARS (ILLES);5.6.-Daños;2010;1.085
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2023;69
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2022;50
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2021;61
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2020;21
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2019;92
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2018;67
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2017;64
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2016;76
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2015;79
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2014;131
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2013;104
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2012;77
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2011;72
BALEARS (ILLES);5.7.-Contra la propiedad intelectual/industrial;2010;87
BALEARS (ILLES);5.8.-Blanqueo de capitales;2023;6
BALEARS (ILLES);5.8.-Blanqueo de capitales;2022;9
BALEARS (ILLES);5.8.-Blanqueo de capitales;2021;2
BALEARS (ILLES);5.8.-Blanqueo de capitales;2020;7
BALEARS (ILLES);5.8.-Blanqueo de capitales;2019;6
BALEARS (ILLES);5.8.-Blanqueo de capitales;2018;6
BALEARS (ILLES);5.8.-Blanqueo de capitales;2017;4
BALEARS (ILLES);5.8.-Blanqueo de capitales;2016;4
BALEARS (ILLES);5.8.-Blanqueo de capitales;2015;8
BALEARS (ILLES);5.8.-Blanqueo de capitales;2014;5
BALEARS (ILLES);5.8.-Blanqueo de capitales;2013;4
BALEARS (ILLES);5.8.-Blanqueo de capitales;2012;4
BALEARS (ILLES);5.8.-Blanqueo de capitales;2011;9
BALEARS (ILLES);5.8.-Blanqueo de capitales;2010;10
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2023;889
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2022;852
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2021;833
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2020;773
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2019;852
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2018;823
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2017;779
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2016;697
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2015;743
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2014;859
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2013;842
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2012;650
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2011;561
BALEARS (ILLES);5.9.-Otros contra el patrimonio;2010;601
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2023;2.718
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2022;2.313
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2021;1.873
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2020;2.003
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2019;2.760
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2018;2.576
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2017;2.479
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2016;2.238
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2015;2.456
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2014;2.742
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2013;3.028
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2012;2.886
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2011;2.435
BALEARS (ILLES);6. SEGURIDAD COLECTIVA;2010;2.031
BALEARS (ILLES);6.1.-Tráfico de drogas;2023;728
BALEARS (ILLES);6.1.-Tráfico de drogas;2022;588
BALEARS (ILLES);6.1.-Tráfico de drogas;2021;349
BALEARS (ILLES);6.1.-Tráfico de drogas;2020;379
BALEARS (ILLES);6.1.-Tráfico de drogas;2019;623
BALEARS (ILLES);6.1.-Tráfico de drogas;2018;487
BALEARS (ILLES);6.1.-Tráfico de drogas;2017;465
BALEARS (ILLES);6.1.-Tráfico de drogas;2016;469
