"ts","kind","script","caller","path","rows","cols"
"2025-10-01 16:12:40","write","01_validacion_raw.R","write_clean","D:/delitos_inmigracion_espana_MIN/diagnostics/raw_numeric_parse_samples.csv",4,4,NA
"2025-10-01 16:12:40","write","01_validacion_raw.R","write_clean","D:/delitos_inmigracion_espana_MIN/diagnostics/raw_file_logs.csv",1,4,NA
"2025-10-01 16:12:40","write","01_validacion_raw.R","write_clean","D:/delitos_inmigracion_espana_MIN/diagnostics/acciones_prioritarias.csv",2,3,NA
"2025-10-01 16:29:48","read","10_limpieza_arope.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/arope.csv",1632,5,"sep=;;enc=UTF-8"
"2025-10-01 16:29:48","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_componentes.csv",56,3,NA
"2025-10-01 16:32:39","read","10_limpieza_arope.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/arope.csv",1632,5,"sep=;;enc=UTF-8"
"2025-10-01 16:32:40","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_componentes.csv",56,3,NA
"2025-10-01 16:37:53","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/arope.csv",1632,5,"sep=;;enc=UTF-8"
"2025-10-01 16:37:53","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_componentes.csv",56,3,NA
"2025-10-01 16:37:54","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_total.csv",14,2,NA
"2025-10-01 16:37:54","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_comp_resumen.csv",1,3,NA
"2025-10-01 16:37:54","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_resumen.csv",1,3,NA
"2025-10-01 16:37:54","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_comp_duplicados.csv",0,3,NA
"2025-10-01 16:37:54","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_anos_faltantes.csv",0,1,NA
"2025-10-01 16:37:54","write",NA,"write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_fuera_rango_componentes.csv",0,5,NA
"2025-10-01 16:38:38","read","10_limpieza_arope.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/arope.csv",1632,5,"sep=;;enc=UTF-8"
"2025-10-01 16:38:39","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_componentes.csv",56,3,NA
"2025-10-01 16:38:39","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_total.csv",14,2,NA
"2025-10-01 16:38:39","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_comp_resumen.csv",1,3,NA
"2025-10-01 16:38:39","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_resumen.csv",1,3,NA
"2025-10-01 16:38:39","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_comp_duplicados.csv",0,3,NA
"2025-10-01 16:38:39","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_anos_faltantes.csv",0,1,NA
"2025-10-01 16:38:39","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_fuera_rango_componentes.csv",0,5,NA
"2025-10-01 16:46:49","read","11_build_paro_16_29.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/epa_activos_16_29_trimestral.csv",168,5,"sep=;;enc=UTF-8"
"2025-10-01 16:46:50","read","11_build_paro_16_29.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/tasas_paro.csv",3666,4,"sep=;;enc=UTF-8"
"2025-10-01 16:47:16","read","11_build_paro_16_29.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/epa_activos_16_29_trimestral.csv",168,5,"sep=;;enc=UTF-8"
"2025-10-01 16:47:16","read","11_build_paro_16_29.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/tasas_paro.csv",3666,4,"sep=;;enc=UTF-8"
"2025-10-01 16:54:31","read","11_build_paro_16_29.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/epa_activos_16_29_trimestral.csv",168,5,"sep=;;enc=UTF-8"
"2025-10-01 16:54:32","read","11_build_paro_16_29.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/tasas_paro.csv",3666,4,"sep=;;enc=UTF-8"
"2025-10-01 17:13:19","read","11_build_paro_16_29.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/epa_activos_16_29_trimestral.csv",168,5,"sep=;;enc=UTF-8"
"2025-10-01 17:13:20","read","11_build_paro_16_29.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/tasas_paro.csv",3666,4,"sep=;;enc=UTF-8"
"2025-10-01 17:51:39","read","13_build_hechos_conocidos.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/hechos_conocidos.csv",13552,4,"sep=;;enc=UTF-8"
"2025-10-01 17:51:41","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_total_vs_suma_categorias.csv",14,4,NA
"2025-10-01 17:51:42","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_unidades_detectadas.csv",3,2,NA
"2025-10-01 17:51:42","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_cobertura_anual.csv",14,3,NA
"2025-10-01 17:51:42","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_duplicados_clave.csv",0,4,NA
"2025-10-01 17:51:42","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_no_negatividad.csv",0,4,NA
"2025-10-01 17:51:42","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_nacional_vs_suma_ccaa.csv",616,7,NA
"2025-10-01 17:51:42","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_summary_checks.csv",6,4,NA
"2025-10-01 17:51:43","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_conocidos_panel_ccaa.csv",11704,4,NA
"2025-10-01 17:51:43","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_conocidos_total_nacional_por_tipo.csv",602,3,NA
"2025-10-01 17:51:43","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_conocidos_total_nacional.csv",14,2,NA
"2025-10-01 17:51:43","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_violentos5_series_anual_largo.csv",70,3,NA
"2025-10-01 17:51:43","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_violentos5_series_anual_ancho.csv",14,6,NA
"2025-10-02 09:28:09","read","14_build_hechos_esclarecidos.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/hechos_esclarecidos.csv",13552,4,"sep=;;enc=UTF-8"
"2025-10-02 09:28:10","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_regiones_especiales_counts.csv",3,2,NA
"2025-10-02 09:28:10","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_nacional_vs_sum_ccaa.csv",616,7,NA
"2025-10-02 09:28:10","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_total_vs_suma_categorias.csv",14,4,NA
"2025-10-02 09:28:10","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_unit_detection.csv",1,4,NA
"2025-10-02 09:28:11","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_esclarecidos_panel_ccaa.csv",11704,4,NA
"2025-10-02 09:28:11","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_esclarecidos_total_nacional_por_tipo.csv",616,3,NA
"2025-10-02 09:28:11","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_esclarecidos_total_nacional.csv",14,2,NA
"2025-10-02 09:28:11","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_cov_years.csv",14,2,NA
"2025-10-02 09:28:11","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_dups_keys.csv",0,4,NA
"2025-10-02 09:28:11","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_vs_hc_fullcheck.csv",616,6,NA
"2025-10-02 09:28:11","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_vs_hc_violaciones.csv",0,6,NA
"2025-10-02 09:28:11","write","14_build_hechos_esclarecidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/14_he_qa_summary.csv",5,4,NA
"2025-10-02 09:59:25","read","15_limpieza_detenciones_totales.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/detenciones_tipologia.csv",12320,4,"sep=;;enc=UTF-8"
"2025-10-02 09:59:25","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_exclusion_regiones.csv",20,4,NA
"2025-10-02 09:59:25","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura.csv",1,6,NA
"2025-10-02 09:59:25","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura_por_tipo.csv",44,4,NA
"2025-10-02 09:59:25","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_plaus_yoy.csv",1,5,NA
"2025-10-02 09:59:25","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total_nacional.csv",616,3,NA
"2025-10-02 09:59:25","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total.csv",14,2,NA
"2025-10-02 10:08:05","read","15_limpieza_detenciones_totales.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/detenciones_tipologia.csv",12320,4,"sep=;;enc=UTF-8"
"2025-10-02 10:08:05","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_exclusion_regiones.csv",20,4,NA
"2025-10-02 10:08:05","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura.csv",1,6,NA
"2025-10-02 10:08:06","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura_por_tipo.csv",44,4,NA
"2025-10-02 10:08:06","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_plaus_yoy.csv",1,5,NA
"2025-10-02 10:08:06","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total_nacional.csv",616,3,NA
"2025-10-02 10:08:06","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total.csv",14,2,NA
"2025-10-02 10:17:54","read","15_limpieza_detenciones_totales.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/detenciones_tipologia.csv",12320,4,"sep=;;enc=UTF-8"
"2025-10-02 10:17:54","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_exclusion_regiones.csv",20,4,NA
"2025-10-02 10:17:54","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura.csv",1,6,NA
"2025-10-02 10:17:54","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura_por_tipo.csv",44,4,NA
"2025-10-02 10:17:54","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_plaus_yoy.csv",1,5,NA
"2025-10-02 10:17:54","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total_nacional.csv",616,3,NA
"2025-10-02 10:17:54","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total.csv",14,2,NA
"2025-10-02 10:25:08","read","15_limpieza_detenciones_totales.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/detenciones_tipologia.csv",12320,4,"sep=;;enc=UTF-8"
"2025-10-02 10:25:09","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_exclusion_regiones.csv",20,4,NA
"2025-10-02 10:25:09","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura.csv",1,6,NA
"2025-10-02 10:25:09","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura_por_tipo.csv",44,4,NA
"2025-10-02 10:25:09","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_plaus_yoy.csv",1,5,NA
"2025-10-02 10:25:09","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total_nacional.csv",616,3,NA
"2025-10-02 10:25:09","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total.csv",14,2,NA
"2025-10-02 14:30:33","read","15_limpieza_detenciones_totales.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/detenciones_tipologia.csv",12320,4,"sep=;;enc=UTF-8"
"2025-10-02 14:30:33","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_exclusion_regiones.csv",20,4,NA
"2025-10-02 14:30:33","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura.csv",1,6,NA
"2025-10-02 14:30:33","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura_por_tipo.csv",44,4,NA
"2025-10-02 14:30:34","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_plaus_yoy.csv",1,5,NA
"2025-10-02 14:30:34","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total_nacional.csv",616,3,NA
"2025-10-02 14:30:34","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total.csv",14,2,NA
"2025-10-02 14:39:00","read","15_limpieza_detenciones_totales.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/detenciones_tipologia.csv",12320,4,"sep=;;enc=UTF-8"
"2025-10-02 14:39:01","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_exclusion_regiones.csv",20,4,NA
"2025-10-02 14:39:01","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura.csv",1,6,NA
"2025-10-02 14:39:01","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_cobertura_por_tipo.csv",44,4,NA
"2025-10-02 14:39:01","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/qa_det_tot_plaus_yoy.csv",1,5,NA
"2025-10-02 14:39:01","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total_nacional.csv",616,3,NA
"2025-10-02 14:39:01","write","15_limpieza_detenciones_totales.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_totales_total.csv",14,2,NA
"2025-10-02 14:53:25","read","16_limpieza_detenciones_extranjeros.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/detenciones_extranjeros_tipologia.csv",36960,5,"sep=;;enc=UTF-8"
"2025-10-02 14:53:26","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_cobertura.csv",1,6,NA
"2025-10-02 14:53:26","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_cobertura_por_tipo.csv",44,4,NA
"2025-10-02 14:53:27","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_sexo_total_vs_suma.csv",616,6,NA
"2025-10-02 14:53:27","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_diag_sexo_vs_total.csv",14,4,NA
"2025-10-02 14:53:27","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_extranjeros_total_nacional_por_sexo.csv",1848,5,NA
"2025-10-02 14:53:27","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_extranjeros_total_nacional.csv",616,3,NA
"2025-10-02 14:53:27","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_vs_suma.csv",14,5,NA
"2025-10-02 14:53:28","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_extranjeros_total.csv",14,2,NA
"2025-10-02 14:53:28","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_extranjeros_detenidos_por_sexo_est.csv",28,5,NA
"2025-10-02 14:53:28","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/detenciones_share_extranjeros.csv",14,2,NA
"2025-10-02 14:53:28","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_share_qc.csv",14,3,NA
"2025-10-02 14:53:28","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_consistencia.csv",14,5,NA
"2025-10-02 14:53:29","write","16_limpieza_detenciones_extranjeros.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/16_det_ext_plaus_yoy.csv",1,5,NA
"2025-10-02 15:39:05","read","10_limpieza_arope.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/arope.csv",1632,5,"sep=;;enc=UTF-8"
"2025-10-02 15:39:06","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_componentes.csv",14,3,NA
"2025-10-02 15:39:06","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_total.csv",14,2,NA
"2025-10-02 15:39:06","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_comp_resumen.csv",1,3,NA
"2025-10-02 15:39:06","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_resumen.csv",1,3,NA
"2025-10-02 15:39:06","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_comp_duplicados.csv",0,3,NA
"2025-10-02 15:39:06","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_anos_faltantes.csv",0,1,NA
"2025-10-02 15:39:06","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_fuera_rango_componentes.csv",0,5,NA
"2025-10-02 15:39:23","read","10_limpieza_arope.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/arope.csv",1632,5,"sep=;;enc=UTF-8"
"2025-10-02 15:39:23","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_componentes.csv",14,3,NA
"2025-10-02 15:39:23","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/arope_total.csv",14,2,NA
"2025-10-02 15:39:23","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_comp_resumen.csv",1,3,NA
"2025-10-02 15:39:23","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_resumen.csv",1,3,NA
"2025-10-02 15:39:23","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_comp_duplicados.csv",0,3,NA
"2025-10-02 15:39:23","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_anos_faltantes.csv",0,1,NA
"2025-10-02 15:39:23","write","10_limpieza_arope.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/10_arope_total_fuera_rango_componentes.csv",0,5,NA
"2025-10-02 15:44:44","read","11_build_paro_16_29.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/epa_activos_16_29_trimestral.csv",168,5,"sep=;;enc=UTF-8"
"2025-10-02 15:44:45","read","11_build_paro_16_29.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/tasas_paro.csv",3666,4,"sep=;;enc=UTF-8"
"2025-10-02 15:46:56","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/epa_activos_16_29_trimestral.csv",168,5,"sep=;;enc=UTF-8"
"2025-10-02 15:46:56","read",NA,"read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/tasas_paro.csv",3666,4,"sep=;;enc=UTF-8"
"2025-10-02 15:54:50","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_filtros.csv",1031,4,NA
"2025-10-02 15:54:51","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_unidades_dispon.csv",5,1,NA
"2025-10-02 15:54:51","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_cobertura.csv",1,6,NA
"2025-10-02 15:54:51","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/pib_pc_real_es.csv",14,2,NA
"2025-10-02 15:55:01","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_filtros.csv",1031,4,NA
"2025-10-02 15:55:01","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_unidades_dispon.csv",5,1,NA
"2025-10-02 15:55:01","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_cobertura.csv",1,6,NA
"2025-10-02 15:55:01","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/pib_pc_real_es.csv",14,2,NA
"2025-10-02 15:58:13","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_filtros.csv",1031,4,NA
"2025-10-02 15:58:13","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_unidades_dispon.csv",5,1,NA
"2025-10-02 15:58:13","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_cobertura.csv",1,6,NA
"2025-10-02 15:58:13","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/pib_pc_real_es.csv",14,2,NA
"2025-10-02 16:13:43","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_filtros.csv",1031,4,NA
"2025-10-02 16:13:43","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_unidades_dispon.csv",5,1,NA
"2025-10-02 16:13:43","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/17_pib_qa_cobertura.csv",1,6,NA
"2025-10-02 16:13:43","write","17_pib_pc_real_eurostat.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/pib_pc_real_es.csv",14,2,NA
"2025-10-02 18:12:43","read","13_build_hechos_conocidos.R","read_raw","D:/delitos_inmigracion_espana_MIN/data/raw/hechos_conocidos.csv",13552,4,"sep=;;enc=UTF-8"
"2025-10-02 18:12:44","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_total_vs_suma_categorias.csv",14,4,NA
"2025-10-02 18:12:44","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_unidades_detectadas.csv",3,2,NA
"2025-10-02 18:12:44","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_cobertura_anual.csv",14,3,NA
"2025-10-02 18:12:44","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_duplicados_clave.csv",0,4,NA
"2025-10-02 18:12:45","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_no_negatividad.csv",0,4,NA
"2025-10-02 18:12:45","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_nacional_vs_suma_ccaa.csv",616,7,NA
"2025-10-02 18:12:45","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_qc_summary_checks.csv",6,4,NA
"2025-10-02 18:12:45","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_conocidos_panel_ccaa.csv",11704,4,NA
"2025-10-02 18:12:45","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_conocidos_total_nacional_por_tipo.csv",602,3,NA
"2025-10-02 18:12:45","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/data/processed/hechos_conocidos_total_nacional.csv",14,2,NA
"2025-10-02 18:12:45","write","13_build_hechos_conocidos.R","write_clean","D:/delitos_inmigracion_espana_MIN/output/tables/13_violentos5_series_anual_largo.csv",70,3,NA
