ano,region,tipo,valor
2022,CIUDAD AUTONOMA DE CEUTA,7. falsedades,78
2022,CIUDAD AUTONOMA DE CEUTA,8. admon. publica,0
2022,CIUDAD AUTONOMA DE CEUTA,9. admon. justicia,108
2022,CIUDAD AUTONOMA DE CEUTA,total infracciones penales,3635
2022,CIUDAD AUTONOMA DE MELILLA,1. contra las personas,926
2022,CIUDAD AUTONOMA DE MELILLA,1.1.-homicidios dolosos/asesinatos,7
2022,CIUDAD AUTONOMA DE MELILLA,1.1.1.-homicidios dolosos/asesinatos consumados,2
2022,CIUDAD AUTONOMA DE MELILLA,1.2.-lesiones,532
2022,CIUDAD AUTONOMA DE MELILLA,1.3.-malos tratos ambito familiar,368
2022,CIUDAD AUTONOMA DE MELILLA,1.4.-otros contra las personas,19
2022,CIUDAD AUTONOMA DE MELILLA,10. orden publico,106
2022,CIUDAD AUTONOMA DE MELILLA,11. legislacion especial,0
2022,CIUDAD AUTONOMA DE MELILLA,12. otras infracciones penales,68
2022,CIUDAD AUTONOMA DE MELILLA,2. contra la libertad,430
2022,CIUDAD AUTONOMA DE MELILLA,2.1.-malos tratos habituales en el ambito familiar,14
2022,CIUDAD AUTONOMA DE MELILLA,2.2.-otros contra la libertad,416
2022,CIUDAD AUTONOMA DE MELILLA,3. libertad sexual,22
2022,CIUDAD AUTONOMA DE MELILLA,3.1.-agresion sexual,15
2022,CIUDAD AUTONOMA DE MELILLA,3.2.-agresion sexual con penetracion,4
2022,CIUDAD AUTONOMA DE MELILLA,3.3.-corrupcion de menores o incapacitados,0
2022,CIUDAD AUTONOMA DE MELILLA,3.4.-pornografia de menores,0
2022,CIUDAD AUTONOMA DE MELILLA,3.5.-otros contra la libertad sexual,3
2022,CIUDAD AUTONOMA DE MELILLA,4. relaciones familiares,13
2022,CIUDAD AUTONOMA DE MELILLA,5. patrimonio,2276
2022,CIUDAD AUTONOMA DE MELILLA,5.1.-hurtos,732
2022,CIUDAD AUTONOMA DE MELILLA,5.2.-robos con fuerza en las cosas,307
2022,CIUDAD AUTONOMA DE MELILLA,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,191
2022,CIUDAD AUTONOMA DE MELILLA,5.2.2.-robos con fuerza en viviendas,46
2022,CIUDAD AUTONOMA DE MELILLA,5.2.3.-robos con fuerza en establecimientos,38
2022,CIUDAD AUTONOMA DE MELILLA,5.3.-robos con violencia o intimidacion,121
2022,CIUDAD AUTONOMA DE MELILLA,5.3.1.-robos con violencia en via publica,96
2022,CIUDAD AUTONOMA DE MELILLA,5.3.2.-robos con violencia en viviendas,6
2022,CIUDAD AUTONOMA DE MELILLA,5.3.3.-robos con violencia en establecimientos,9
2022,CIUDAD AUTONOMA DE MELILLA,5.4.-sustraccion de vehiculos,78
2022,CIUDAD AUTONOMA DE MELILLA,5.5.-estafas,536
2022,CIUDAD AUTONOMA DE MELILLA,5.5.1.-estafas informaticas,329
2022,CIUDAD AUTONOMA DE MELILLA,5.6.-danos,427
2022,CIUDAD AUTONOMA DE MELILLA,5.7.-contra la propiedad intelectual/industrial,0
2022,CIUDAD AUTONOMA DE MELILLA,5.8.-blanqueo de capitales,1
2022,CIUDAD AUTONOMA DE MELILLA,5.9.-otros contra el patrimonio,74
2022,CIUDAD AUTONOMA DE MELILLA,6. seguridad colectiva,303
2022,CIUDAD AUTONOMA DE MELILLA,6.1.-trafico de drogas,69
2022,CIUDAD AUTONOMA DE MELILLA,6.2.-contra la seguridad vial,232
2022,CIUDAD AUTONOMA DE MELILLA,6.3.-otros contra la seguridad colectiva,2
2022,CIUDAD AUTONOMA DE MELILLA,7. falsedades,58
2022,CIUDAD AUTONOMA DE MELILLA,8. admon. publica,1
2022,CIUDAD AUTONOMA DE MELILLA,9. admon. justicia,106
2022,CIUDAD AUTONOMA DE MELILLA,total infracciones penales,4309
2022,COMUNITAT VALENCIANA,1. contra las personas,27316
2022,COMUNITAT VALENCIANA,1.1.-homicidios dolosos/asesinatos,175
2022,COMUNITAT VALENCIANA,1.1.1.-homicidios dolosos/asesinatos consumados,38
2022,COMUNITAT VALENCIANA,1.2.-lesiones,13947
2022,COMUNITAT VALENCIANA,1.3.-malos tratos ambito familiar,12711
2022,COMUNITAT VALENCIANA,1.4.-otros contra las personas,483
2022,COMUNITAT VALENCIANA,10. orden publico,3717
2022,COMUNITAT VALENCIANA,11. legislacion especial,26
2022,COMUNITAT VALENCIANA,12. otras infracciones penales,1102
2022,COMUNITAT VALENCIANA,2. contra la libertad,15991
2022,COMUNITAT VALENCIANA,2.1.-malos tratos habituales en el ambito familiar,2441
2022,COMUNITAT VALENCIANA,2.2.-otros contra la libertad,13550
2022,COMUNITAT VALENCIANA,3. libertad sexual,2390
2022,COMUNITAT VALENCIANA,3.1.-agresion sexual,1485
2022,COMUNITAT VALENCIANA,3.2.-agresion sexual con penetracion,513
2022,COMUNITAT VALENCIANA,3.3.-corrupcion de menores o incapacitados,66
2022,COMUNITAT VALENCIANA,3.4.-pornografia de menores,78
2022,COMUNITAT VALENCIANA,3.5.-otros contra la libertad sexual,248
2022,COMUNITAT VALENCIANA,4. relaciones familiares,912
2022,COMUNITAT VALENCIANA,5. patrimonio,191865
2022,COMUNITAT VALENCIANA,5.1.-hurtos,71315
2022,COMUNITAT VALENCIANA,5.2.-robos con fuerza en las cosas,33752
2022,COMUNITAT VALENCIANA,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,11423
2022,COMUNITAT VALENCIANA,5.2.2.-robos con fuerza en viviendas,14601
2022,COMUNITAT VALENCIANA,5.2.3.-robos con fuerza en establecimientos,3216
2022,COMUNITAT VALENCIANA,5.3.-robos con violencia o intimidacion,5663
2022,COMUNITAT VALENCIANA,5.3.1.-robos con violencia en via publica,3532
2022,COMUNITAT VALENCIANA,5.3.2.-robos con violencia en viviendas,449
2022,COMUNITAT VALENCIANA,5.3.3.-robos con violencia en establecimientos,839
2022,COMUNITAT VALENCIANA,5.4.-sustraccion de vehiculos,3160
2022,COMUNITAT VALENCIANA,5.5.-estafas,43615
2022,COMUNITAT VALENCIANA,5.5.1.-estafas informaticas,29040
2022,COMUNITAT VALENCIANA,5.6.-danos,26456
2022,COMUNITAT VALENCIANA,5.7.-contra la propiedad intelectual/industrial,195
2022,COMUNITAT VALENCIANA,5.8.-blanqueo de capitales,55
2022,COMUNITAT VALENCIANA,5.9.-otros contra el patrimonio,7654
2022,COMUNITAT VALENCIANA,6. seguridad colectiva,9192
2022,COMUNITAT VALENCIANA,6.1.-trafico de drogas,2034
2022,COMUNITAT VALENCIANA,6.2.-contra la seguridad vial,6880
2022,COMUNITAT VALENCIANA,6.3.-otros contra la seguridad colectiva,278
2022,COMUNITAT VALENCIANA,7. falsedades,4883
2022,COMUNITAT VALENCIANA,8. admon. publica,52
2022,COMUNITAT VALENCIANA,9. admon. justicia,5525
2022,COMUNITAT VALENCIANA,total infracciones penales,262971
2022,EXTREMADURA,1. contra las personas,3304
2022,EXTREMADURA,1.1.-homicidios dolosos/asesinatos,10
2022,EXTREMADURA,1.1.1.-homicidios dolosos/asesinatos consumados,3
2022,EXTREMADURA,1.2.-lesiones,1972
2022,EXTREMADURA,1.3.-malos tratos ambito familiar,1267
2022,EXTREMADURA,1.4.-otros contra las personas,55
2022,EXTREMADURA,10. orden publico,336
2022,EXTREMADURA,11. legislacion especial,9
2022,EXTREMADURA,12. otras infracciones penales,333
2022,EXTREMADURA,2. contra la libertad,2637
2022,EXTREMADURA,2.1.-malos tratos habituales en el ambito familiar,272
2022,EXTREMADURA,2.2.-otros contra la libertad,2365
2022,EXTREMADURA,3. libertad sexual,295
2022,EXTREMADURA,3.1.-agresion sexual,198
2022,EXTREMADURA,3.2.-agresion sexual con penetracion,51
2022,EXTREMADURA,3.3.-corrupcion de menores o incapacitados,8
2022,EXTREMADURA,3.4.-pornografia de menores,10
2022,EXTREMADURA,3.5.-otros contra la libertad sexual,28
2022,EXTREMADURA,4. relaciones familiares,238
2022,EXTREMADURA,5. patrimonio,22187
2022,EXTREMADURA,5.1.-hurtos,6388
2022,EXTREMADURA,5.2.-robos con fuerza en las cosas,3490
2022,EXTREMADURA,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,565
2022,EXTREMADURA,5.2.2.-robos con fuerza en viviendas,1198
2022,EXTREMADURA,5.2.3.-robos con fuerza en establecimientos,614
2022,EXTREMADURA,5.3.-robos con violencia o intimidacion,296
2022,EXTREMADURA,5.3.1.-robos con violencia en via publica,154
2022,EXTREMADURA,5.3.2.-robos con violencia en viviendas,52
2022,EXTREMADURA,5.3.3.-robos con violencia en establecimientos,61
2022,EXTREMADURA,5.4.-sustraccion de vehiculos,163
2022,EXTREMADURA,5.5.-estafas,7595
2022,EXTREMADURA,5.5.1.-estafas informaticas,6577
2022,EXTREMADURA,5.6.-danos,3521
2022,EXTREMADURA,5.7.-contra la propiedad intelectual/industrial,12
2022,EXTREMADURA,5.8.-blanqueo de capitales,4
2022,EXTREMADURA,5.9.-otros contra el patrimonio,718
2022,EXTREMADURA,6. seguridad colectiva,1262
2022,EXTREMADURA,6.1.-trafico de drogas,265
2022,EXTREMADURA,6.2.-contra la seguridad vial,890
2022,EXTREMADURA,6.3.-otros contra la seguridad colectiva,107
2022,EXTREMADURA,7. falsedades,705
2022,EXTREMADURA,8. admon. publica,2
2022,EXTREMADURA,9. admon. justicia,785
2022,EXTREMADURA,total infracciones penales,32093
2022,GALICIA,1. contra las personas,9217
2022,GALICIA,1.1.-homicidios dolosos/asesinatos,52
2022,GALICIA,1.1.1.-homicidios dolosos/asesinatos consumados,7
2022,GALICIA,1.2.-lesiones,5454
2022,GALICIA,1.3.-malos tratos ambito familiar,3480
2022,GALICIA,1.4.-otros contra las personas,231
2022,GALICIA,10. orden publico,973
2022,GALICIA,11. legislacion especial,7
2022,GALICIA,12. otras infracciones penales,619
2022,GALICIA,2. contra la libertad,6959
2022,GALICIA,2.1.-malos tratos habituales en el ambito familiar,691
2022,GALICIA,2.2.-otros contra la libertad,6268
2022,GALICIA,3. libertad sexual,719
2022,GALICIA,3.1.-agresion sexual,433
2022,GALICIA,3.2.-agresion sexual con penetracion,155
2022,GALICIA,3.3.-corrupcion de menores o incapacitados,19
2022,GALICIA,3.4.-pornografia de menores,29
2022,GALICIA,3.5.-otros contra la libertad sexual,83
2022,GALICIA,4. relaciones familiares,190
2022,GALICIA,5. patrimonio,68054
2022,GALICIA,5.1.-hurtos,19527
2022,GALICIA,5.2.-robos con fuerza en las cosas,8661
2022,GALICIA,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,3193
2022,GALICIA,5.2.2.-robos con fuerza en viviendas,2690
2022,GALICIA,5.2.3.-robos con fuerza en establecimientos,1361
2022,GALICIA,5.3.-robos con violencia o intimidacion,963
2022,GALICIA,5.3.1.-robos con violencia en via publica,529
2022,GALICIA,5.3.2.-robos con violencia en viviendas,95
2022,GALICIA,5.3.3.-robos con violencia en establecimientos,215
2022,GALICIA,5.4.-sustraccion de vehiculos,528
2022,GALICIA,5.5.-estafas,25902
2022,GALICIA,5.5.1.-estafas informaticas,18456
2022,GALICIA,5.6.-danos,10280
2022,GALICIA,5.7.-contra la propiedad intelectual/industrial,40
2022,GALICIA,5.8.-blanqueo de capitales,13
2022,GALICIA,5.9.-otros contra el patrimonio,2140
2022,GALICIA,6. seguridad colectiva,5169
2022,GALICIA,6.1.-trafico de drogas,505
2022,GALICIA,6.2.-contra la seguridad vial,4481
2022,GALICIA,6.3.-otros contra la seguridad colectiva,183
2022,GALICIA,7. falsedades,1404
2022,GALICIA,8. admon. publica,25
2022,GALICIA,9. admon. justicia,1568
2022,GALICIA,total infracciones penales,94904
2022,MADRID (COMUNIDAD DE),1. contra las personas,33243
2022,MADRID (COMUNIDAD DE),1.1.-homicidios dolosos/asesinatos,183
2022,MADRID (COMUNIDAD DE),1.1.1.-homicidios dolosos/asesinatos consumados,46
2022,MADRID (COMUNIDAD DE),1.2.-lesiones,13585
2022,MADRID (COMUNIDAD DE),1.3.-malos tratos ambito familiar,18839
2022,MADRID (COMUNIDAD DE),1.4.-otros contra las personas,636
2022,MADRID (COMUNIDAD DE),10. orden publico,5479
2022,MADRID (COMUNIDAD DE),11. legislacion especial,11
2022,MADRID (COMUNIDAD DE),12. otras infracciones penales,983
2022,MADRID (COMUNIDAD DE),2. contra la libertad,17369
2022,MADRID (COMUNIDAD DE),2.1.-malos tratos habituales en el ambito familiar,1183
2022,MADRID (COMUNIDAD DE),2.2.-otros contra la libertad,16186
2022,MADRID (COMUNIDAD DE),3. libertad sexual,2663
2022,MADRID (COMUNIDAD DE),3.1.-agresion sexual,1578
2022,MADRID (COMUNIDAD DE),3.2.-agresion sexual con penetracion,613
2022,MADRID (COMUNIDAD DE),3.3.-corrupcion de menores o incapacitados,43
2022,MADRID (COMUNIDAD DE),3.4.-pornografia de menores,88
2022,MADRID (COMUNIDAD DE),3.5.-otros contra la libertad sexual,341
2022,MADRID (COMUNIDAD DE),4. relaciones familiares,862
2022,MADRID (COMUNIDAD DE),5. patrimonio,319089
2022,MADRID (COMUNIDAD DE),5.1.-hurtos,132920
2022,MADRID (COMUNIDAD DE),5.2.-robos con fuerza en las cosas,39960
2022,MADRID (COMUNIDAD DE),5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,21974
2022,MADRID (COMUNIDAD DE),5.2.2.-robos con fuerza en viviendas,9518
2022,MADRID (COMUNIDAD DE),5.2.3.-robos con fuerza en establecimientos,4034
2022,MADRID (COMUNIDAD DE),5.3.-robos con violencia o intimidacion,12626
2022,MADRID (COMUNIDAD DE),5.3.1.-robos con violencia en via publica,8560
2022,MADRID (COMUNIDAD DE),5.3.2.-robos con violencia en viviendas,582
2022,MADRID (COMUNIDAD DE),5.3.3.-robos con violencia en establecimientos,1661
2022,MADRID (COMUNIDAD DE),5.4.-sustraccion de vehiculos,7397
2022,MADRID (COMUNIDAD DE),5.5.-estafas,80979
2022,MADRID (COMUNIDAD DE),5.5.1.-estafas informaticas,57794
2022,MADRID (COMUNIDAD DE),5.6.-danos,35696
2022,MADRID (COMUNIDAD DE),5.7.-contra la propiedad intelectual/industrial,183
2022,MADRID (COMUNIDAD DE),5.8.-blanqueo de capitales,73
2022,MADRID (COMUNIDAD DE),5.9.-otros contra el patrimonio,9255
2022,MADRID (COMUNIDAD DE),6. seguridad colectiva,8640
2022,MADRID (COMUNIDAD DE),6.1.-trafico de drogas,2984
2022,MADRID (COMUNIDAD DE),6.2.-contra la seguridad vial,5425
2022,MADRID (COMUNIDAD DE),6.3.-otros contra la seguridad colectiva,231
2022,MADRID (COMUNIDAD DE),7. falsedades,8149
2022,MADRID (COMUNIDAD DE),8. admon. publica,59
2022,MADRID (COMUNIDAD DE),9. admon. justicia,5377
2022,MADRID (COMUNIDAD DE),total infracciones penales,401924
2022,MURCIA (REGION DE),1. contra las personas,7590
2022,MURCIA (REGION DE),1.1.-homicidios dolosos/asesinatos,59
2022,MURCIA (REGION DE),1.1.1.-homicidios dolosos/asesinatos consumados,8
2022,MURCIA (REGION DE),1.2.-lesiones,4129
2022,MURCIA (REGION DE),1.3.-malos tratos ambito familiar,3290
2022,MURCIA (REGION DE),1.4.-otros contra las personas,112
2022,MURCIA (REGION DE),10. orden publico,884
2022,MURCIA (REGION DE),11. legislacion especial,14
2022,MURCIA (REGION DE),12. otras infracciones penales,448
2022,MURCIA (REGION DE),2. contra la libertad,4748
2022,MURCIA (REGION DE),2.1.-malos tratos habituales en el ambito familiar,352
2022,MURCIA (REGION DE),2.2.-otros contra la libertad,4396
2022,MURCIA (REGION DE),3. libertad sexual,620
2022,MURCIA (REGION DE),3.1.-agresion sexual,436
2022,MURCIA (REGION DE),3.2.-agresion sexual con penetracion,93
2022,MURCIA (REGION DE),3.3.-corrupcion de menores o incapacitados,7
2022,MURCIA (REGION DE),3.4.-pornografia de menores,20
2022,MURCIA (REGION DE),3.5.-otros contra la libertad sexual,64
2022,MURCIA (REGION DE),4. relaciones familiares,592
2022,MURCIA (REGION DE),5. patrimonio,49030
2022,MURCIA (REGION DE),5.1.-hurtos,15475
2022,MURCIA (REGION DE),5.2.-robos con fuerza en las cosas,10214
2022,MURCIA (REGION DE),5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,2922
2022,MURCIA (REGION DE),5.2.2.-robos con fuerza en viviendas,4001
2022,MURCIA (REGION DE),5.2.3.-robos con fuerza en establecimientos,1306
2022,MURCIA (REGION DE),5.3.-robos con violencia o intimidacion,1999
2022,MURCIA (REGION DE),5.3.1.-robos con violencia en via publica,1293
2022,MURCIA (REGION DE),5.3.2.-robos con violencia en viviendas,130
2022,MURCIA (REGION DE),5.3.3.-robos con violencia en establecimientos,317
2022,MURCIA (REGION DE),5.4.-sustraccion de vehiculos,774
2022,MURCIA (REGION DE),5.5.-estafas,12221
2022,MURCIA (REGION DE),5.5.1.-estafas informaticas,8651
2022,MURCIA (REGION DE),5.6.-danos,6140
2022,MURCIA (REGION DE),5.7.-contra la propiedad intelectual/industrial,37
2022,MURCIA (REGION DE),5.8.-blanqueo de capitales,10
2022,MURCIA (REGION DE),5.9.-otros contra el patrimonio,2160
2022,MURCIA (REGION DE),6. seguridad colectiva,1786
2022,MURCIA (REGION DE),6.1.-trafico de drogas,527
2022,MURCIA (REGION DE),6.2.-contra la seguridad vial,1186
2022,MURCIA (REGION DE),6.3.-otros contra la seguridad colectiva,73
2022,MURCIA (REGION DE),7. falsedades,1378
2022,MURCIA (REGION DE),8. admon. publica,9
2022,MURCIA (REGION DE),9. admon. justicia,1618
2022,MURCIA (REGION DE),total infracciones penales,68717
2022,NAVARRA (COMUNIDAD FORAL DE),1. contra las personas,3098
2022,NAVARRA (COMUNIDAD FORAL DE),1.1.-homicidios dolosos/asesinatos,24
2022,NAVARRA (COMUNIDAD FORAL DE),1.1.1.-homicidios dolosos/asesinatos consumados,3
2022,NAVARRA (COMUNIDAD FORAL DE),1.2.-lesiones,1838
2022,NAVARRA (COMUNIDAD FORAL DE),1.3.-malos tratos ambito familiar,1109
2022,NAVARRA (COMUNIDAD FORAL DE),1.4.-otros contra las personas,127
2022,NAVARRA (COMUNIDAD FORAL DE),10. orden publico,535
2022,NAVARRA (COMUNIDAD FORAL DE),11. legislacion especial,5
2022,NAVARRA (COMUNIDAD FORAL DE),12. otras infracciones penales,182
2022,NAVARRA (COMUNIDAD FORAL DE),2. contra la libertad,2343
2022,NAVARRA (COMUNIDAD FORAL DE),2.1.-malos tratos habituales en el ambito familiar,246
2022,NAVARRA (COMUNIDAD FORAL DE),2.2.-otros contra la libertad,2097
2022,NAVARRA (COMUNIDAD FORAL DE),3. libertad sexual,347
2022,NAVARRA (COMUNIDAD FORAL DE),3.1.-agresion sexual,218
2022,NAVARRA (COMUNIDAD FORAL DE),3.2.-agresion sexual con penetracion,76
2022,NAVARRA (COMUNIDAD FORAL DE),3.3.-corrupcion de menores o incapacitados,11
2022,NAVARRA (COMUNIDAD FORAL DE),3.4.-pornografia de menores,6
2022,NAVARRA (COMUNIDAD FORAL DE),3.5.-otros contra la libertad sexual,36
2022,NAVARRA (COMUNIDAD FORAL DE),4. relaciones familiares,96
2022,NAVARRA (COMUNIDAD FORAL DE),5. patrimonio,23928
2022,NAVARRA (COMUNIDAD FORAL DE),5.1.-hurtos,8108
2022,NAVARRA (COMUNIDAD FORAL DE),5.2.-robos con fuerza en las cosas,2850
2022,NAVARRA (COMUNIDAD FORAL DE),5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,649
2022,NAVARRA (COMUNIDAD FORAL DE),5.2.2.-robos con fuerza en viviendas,985
2022,NAVARRA (COMUNIDAD FORAL DE),5.2.3.-robos con fuerza en establecimientos,419
2022,NAVARRA (COMUNIDAD FORAL DE),5.3.-robos con violencia o intimidacion,422
2022,NAVARRA (COMUNIDAD FORAL DE),5.3.1.-robos con violencia en via publica,303
2022,NAVARRA (COMUNIDAD FORAL DE),5.3.2.-robos con violencia en viviendas,27
2022,NAVARRA (COMUNIDAD FORAL DE),5.3.3.-robos con violencia en establecimientos,55
2022,NAVARRA (COMUNIDAD FORAL DE),5.4.-sustraccion de vehiculos,132
2022,NAVARRA (COMUNIDAD FORAL DE),5.5.-estafas,7834
2022,NAVARRA (COMUNIDAD FORAL DE),5.5.1.-estafas informaticas,4816
2022,NAVARRA (COMUNIDAD FORAL DE),5.6.-danos,3759
2022,NAVARRA (COMUNIDAD FORAL DE),5.7.-contra la propiedad intelectual/industrial,12
2022,NAVARRA (COMUNIDAD FORAL DE),5.8.-blanqueo de capitales,7
2022,NAVARRA (COMUNIDAD FORAL DE),5.9.-otros contra el patrimonio,804
2022,NAVARRA (COMUNIDAD FORAL DE),6. seguridad colectiva,1745
2022,NAVARRA (COMUNIDAD FORAL DE),6.1.-trafico de drogas,147
2022,NAVARRA (COMUNIDAD FORAL DE),6.2.-contra la seguridad vial,1535
2022,NAVARRA (COMUNIDAD FORAL DE),6.3.-otros contra la seguridad colectiva,63
2022,NAVARRA (COMUNIDAD FORAL DE),7. falsedades,617
2022,NAVARRA (COMUNIDAD FORAL DE),8. admon. publica,13
2022,NAVARRA (COMUNIDAD FORAL DE),9. admon. justicia,500
2022,NAVARRA (COMUNIDAD FORAL DE),total infracciones penales,33409
2022,PAIS VASCO,1. contra las personas,8330
2022,PAIS VASCO,1.1.-homicidios dolosos/asesinatos,71
2022,PAIS VASCO,1.1.1.-homicidios dolosos/asesinatos consumados,8
2022,PAIS VASCO,1.2.-lesiones,5353
2022,PAIS VASCO,1.3.-malos tratos ambito familiar,2418
2022,PAIS VASCO,1.4.-otros contra las personas,488
2022,PAIS VASCO,10. orden publico,1437
2022,PAIS VASCO,11. legislacion especial,1
2022,PAIS VASCO,12. otras infracciones penales,582
2022,PAIS VASCO,2. contra la libertad,7686
2022,PAIS VASCO,2.1.-malos tratos habituales en el ambito familiar,2321
2022,PAIS VASCO,2.2.-otros contra la libertad,5365
2022,PAIS VASCO,3. libertad sexual,813
2022,PAIS VASCO,3.1.-agresion sexual,443
2022,PAIS VASCO,3.2.-agresion sexual con penetracion,235
2022,PAIS VASCO,3.3.-corrupcion de menores o incapacitados,15
2022,PAIS VASCO,3.4.-pornografia de menores,16
2022,PAIS VASCO,3.5.-otros contra la libertad sexual,104
2022,PAIS VASCO,4. relaciones familiares,125
2022,PAIS VASCO,5. patrimonio,75817
2022,PAIS VASCO,5.1.-hurtos,29230
2022,PAIS VASCO,5.2.-robos con fuerza en las cosas,12113
2022,PAIS VASCO,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,32
2022,PAIS VASCO,5.2.2.-robos con fuerza en viviendas,5113
2022,PAIS VASCO,5.2.3.-robos con fuerza en establecimientos,1948
2022,PAIS VASCO,5.3.-robos con violencia o intimidacion,2201
2022,PAIS VASCO,5.3.1.-robos con violencia en via publica,1614
2022,PAIS VASCO,5.3.2.-robos con violencia en viviendas,103
2022,PAIS VASCO,5.3.3.-robos con violencia en establecimientos,264
2022,PAIS VASCO,5.4.-sustraccion de vehiculos,718
2022,PAIS VASCO,5.5.-estafas,21346
2022,PAIS VASCO,5.5.1.-estafas informaticas,18861
2022,PAIS VASCO,5.6.-danos,8193
2022,PAIS VASCO,5.7.-contra la propiedad intelectual/industrial,30
2022,PAIS VASCO,5.8.-blanqueo de capitales,10
2022,PAIS VASCO,5.9.-otros contra el patrimonio,1976
2022,PAIS VASCO,6. seguridad colectiva,3527
2022,PAIS VASCO,6.1.-trafico de drogas,623
2022,PAIS VASCO,6.2.-contra la seguridad vial,2800
2022,PAIS VASCO,6.3.-otros contra la seguridad colectiva,104
2022,PAIS VASCO,7. falsedades,1687
2022,PAIS VASCO,8. admon. publica,15
2022,PAIS VASCO,9. admon. justicia,1736
2022,PAIS VASCO,total infracciones penales,101756
2022,RIOJA (LA),1. contra las personas,1391
2022,RIOJA (LA),1.1.-homicidios dolosos/asesinatos,9
2022,RIOJA (LA),1.1.1.-homicidios dolosos/asesinatos consumados,1
2022,RIOJA (LA),1.2.-lesiones,792
2022,RIOJA (LA),1.3.-malos tratos ambito familiar,550
2022,RIOJA (LA),1.4.-otros contra las personas,40
2022,RIOJA (LA),10. orden publico,147
2022,RIOJA (LA),11. legislacion especial,1
2022,RIOJA (LA),12. otras infracciones penales,49
2022,RIOJA (LA),2. contra la libertad,816
2022,RIOJA (LA),2.1.-malos tratos habituales en el ambito familiar,97
2022,RIOJA (LA),2.2.-otros contra la libertad,719
2022,RIOJA (LA),3. libertad sexual,109
2022,RIOJA (LA),3.1.-agresion sexual,77
2022,RIOJA (LA),3.2.-agresion sexual con penetracion,19
2022,RIOJA (LA),3.3.-corrupcion de menores o incapacitados,5
2022,RIOJA (LA),3.4.-pornografia de menores,2
2022,RIOJA (LA),3.5.-otros contra la libertad sexual,6
2022,RIOJA (LA),4. relaciones familiares,32
2022,RIOJA (LA),5. patrimonio,8254
2022,RIOJA (LA),5.1.-hurtos,2743
2022,RIOJA (LA),5.2.-robos con fuerza en las cosas,1251
2022,RIOJA (LA),5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,208
2022,RIOJA (LA),5.2.2.-robos con fuerza en viviendas,527
2022,RIOJA (LA),5.2.3.-robos con fuerza en establecimientos,167
2022,RIOJA (LA),5.3.-robos con violencia o intimidacion,121
2022,RIOJA (LA),5.3.1.-robos con violencia en via publica,69
2022,RIOJA (LA),5.3.2.-robos con violencia en viviendas,8
2022,RIOJA (LA),5.3.3.-robos con violencia en establecimientos,29
2022,RIOJA (LA),5.4.-sustraccion de vehiculos,77
2022,RIOJA (LA),5.5.-estafas,2494
2022,RIOJA (LA),5.5.1.-estafas informaticas,2152
2022,RIOJA (LA),5.6.-danos,1270
2022,RIOJA (LA),5.7.-contra la propiedad intelectual/industrial,2
2022,RIOJA (LA),5.8.-blanqueo de capitales,2
2022,RIOJA (LA),5.9.-otros contra el patrimonio,294
2022,RIOJA (LA),6. seguridad colectiva,507
2022,RIOJA (LA),6.1.-trafico de drogas,98
2022,RIOJA (LA),6.2.-contra la seguridad vial,373
2022,RIOJA (LA),6.3.-otros contra la seguridad colectiva,36
2022,RIOJA (LA),7. falsedades,180
2022,RIOJA (LA),8. admon. publica,1
2022,RIOJA (LA),9. admon. justicia,267
2022,RIOJA (LA),total infracciones penales,11754
2023,ANDALUCIA,1. contra las personas,45636
2023,ANDALUCIA,1.1.-homicidios dolosos/asesinatos,363
2023,ANDALUCIA,1.1.1.-homicidios dolosos/asesinatos consumados,71
2023,ANDALUCIA,1.2.-lesiones,24848
2023,ANDALUCIA,1.3.-malos tratos ambito familiar,19294
2023,ANDALUCIA,1.4.-otros contra las personas,1131
2023,ANDALUCIA,10. orden publico,5455
2023,ANDALUCIA,11. legislacion especial,141
2023,ANDALUCIA,12. otras infracciones penales,2857
2023,ANDALUCIA,2. contra la libertad,32765
2023,ANDALUCIA,2.1.-malos tratos habituales en el ambito familiar,3007
2023,ANDALUCIA,2.2.-otros contra la libertad,29758
2023,ANDALUCIA,3. libertad sexual,3473
2023,ANDALUCIA,3.1.-agresion sexual,2044
2023,ANDALUCIA,3.2.-agresion sexual con penetracion,604
2023,ANDALUCIA,3.3.-corrupcion de menores o incapacitados,74
2023,ANDALUCIA,3.4.-pornografia de menores,130
2023,ANDALUCIA,3.5.-otros contra la libertad sexual,621
2023,ANDALUCIA,4. relaciones familiares,1702
2023,ANDALUCIA,5. patrimonio,289412
2023,ANDALUCIA,5.1.-hurtos,95492
2023,ANDALUCIA,5.2.-robos con fuerza en las cosas,47977
2023,ANDALUCIA,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,19215
2023,ANDALUCIA,5.2.2.-robos con fuerza en viviendas,14101
2023,ANDALUCIA,5.2.3.-robos con fuerza en establecimientos,5953
