ano,region,tipo,valor
2020,Región de Murcia,1.4.-otros contra las personas,68
2020,Región de Murcia,10. orden publico,891
2020,Región de Murcia,11. legislacion especial,13
2020,Región de Murcia,12. otras infracciones penales,364
2020,Región de Murcia,2. contra la libertad,3346
2020,Región de Murcia,2.1.-malos tratos habituales en el ambito familiar,380
2020,Región de Murcia,2.2.-otros contra la libertad,2966
2020,Región de Murcia,3. libertad sexual,423
2020,Región de Murcia,3.1.-agresion sexual,263
2020,Región de Murcia,3.2.-agresion sexual con penetracion,89
2020,Región de Murcia,3.3.-corrupcion de menores o incapacitados,6
2020,Región de Murcia,3.4.-pornografia de menores,15
2020,Región de Murcia,3.5.-otros contra la libertad sexual,50
2020,Región de Murcia,4. relaciones familiares,551
2020,Región de Murcia,5. patrimonio,7572
2020,Región de Murcia,5.1.-hurtos,2018
2020,Región de Murcia,5.2.-robos con fuerza en las cosas,1369
2020,Región de Murcia,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,318
2020,Región de Murcia,5.2.2.-robos con fuerza en viviendas,577
2020,Región de Murcia,5.2.3.-robos con fuerza en establecimientos,230
2020,Región de Murcia,5.3.-robos con violencia o intimidacion,499
2020,Región de Murcia,5.3.1.-robos con violencia en via publica,275
2020,Región de Murcia,5.3.2.-robos con violencia en viviendas,60
2020,Región de Murcia,5.3.3.-robos con violencia en establecimientos,112
2020,Región de Murcia,5.4.-sustraccion de vehiculos,240
2020,Región de Murcia,5.5.-estafas,1620
2020,Región de Murcia,5.5.1.-estafas informaticas,757
2020,Región de Murcia,5.6.-danos,913
2020,Región de Murcia,5.7.-contra la propiedad intelectual/industrial,47
2020,Región de Murcia,5.8.-blanqueo de capitales,13
2020,Región de Murcia,5.9.-otros contra el patrimonio,853
2020,Región de Murcia,6. seguridad colectiva,1262
2020,Región de Murcia,6.1.-trafico de drogas,368
2020,Región de Murcia,6.2.-contra la seguridad vial,855
2020,Región de Murcia,6.3.-otros contra la seguridad colectiva,39
2020,Región de Murcia,7. falsedades,437
2020,Región de Murcia,8. admon. publica,23
2020,Región de Murcia,9. admon. justicia,1163
2020,Región de Murcia,total infracciones penales,21180
2021,Andalucía,1. contra las personas,33685
2021,Andalucía,1.1.-homicidios dolosos/asesinatos,264
2021,Andalucía,1.1.1.-homicidios dolosos/asesinatos consumados,50
2021,Andalucía,1.2.-lesiones,16477
2021,Andalucía,1.3.-malos tratos ambito familiar,16350
2021,Andalucía,1.4.-otros contra las personas,594
2021,Andalucía,10. orden publico,4776
2021,Andalucía,11. legislacion especial,201
2021,Andalucía,12. otras infracciones penales,2068
2021,Andalucía,2. contra la libertad,21927
2021,Andalucía,2.1.-malos tratos habituales en el ambito familiar,2816
2021,Andalucía,2.2.-otros contra la libertad,19111
2021,Andalucía,3. libertad sexual,2202
2021,Andalucía,3.1.-agresion sexual,1386
2021,Andalucía,3.2.-agresion sexual con penetracion,394
2021,Andalucía,3.3.-corrupcion de menores o incapacitados,42
2021,Andalucía,3.4.-pornografia de menores,94
2021,Andalucía,3.5.-otros contra la libertad sexual,286
2021,Andalucía,4. relaciones familiares,1529
2021,Andalucía,5. patrimonio,49028
2021,Andalucía,5.1.-hurtos,15117
2021,Andalucía,5.2.-robos con fuerza en las cosas,6969
2021,Andalucía,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,1797
2021,Andalucía,5.2.2.-robos con fuerza en viviendas,2297
2021,Andalucía,5.2.3.-robos con fuerza en establecimientos,1565
2021,Andalucía,5.3.-robos con violencia o intimidacion,2631
2021,Andalucía,5.3.1.-robos con violencia en via publica,1542
2021,Andalucía,5.3.2.-robos con violencia en viviendas,319
2021,Andalucía,5.3.3.-robos con violencia en establecimientos,552
2021,Andalucía,5.4.-sustraccion de vehiculos,1532
2021,Andalucía,5.5.-estafas,10664
2021,Andalucía,5.5.1.-estafas informaticas,6171
2021,Andalucía,5.6.-danos,5803
2021,Andalucía,5.7.-contra la propiedad intelectual/industrial,199
2021,Andalucía,5.8.-blanqueo de capitales,80
2021,Andalucía,5.9.-otros contra el patrimonio,6033
2021,Andalucía,6. seguridad colectiva,14422
2021,Andalucía,6.1.-trafico de drogas,4238
2021,Andalucía,6.2.-contra la seguridad vial,9858
2021,Andalucía,6.3.-otros contra la seguridad colectiva,326
2021,Andalucía,7. falsedades,2614
2021,Andalucía,8. admon. publica,62
2021,Andalucía,9. admon. justicia,6697
2021,Andalucía,total infracciones penales,139211
2021,Aragón,1. contra las personas,4071
2021,Aragón,1.1.-homicidios dolosos/asesinatos,17
2021,Aragón,1.1.1.-homicidios dolosos/asesinatos consumados,5
2021,Aragón,1.2.-lesiones,1798
2021,Aragón,1.3.-malos tratos ambito familiar,2164
2021,Aragón,1.4.-otros contra las personas,92
2021,Aragón,10. orden publico,656
2021,Aragón,11. legislacion especial,0
2021,Aragón,12. otras infracciones penales,174
2021,Aragón,2. contra la libertad,2140
2021,Aragón,2.1.-malos tratos habituales en el ambito familiar,305
2021,Aragón,2.2.-otros contra la libertad,1835
2021,Aragón,3. libertad sexual,384
2021,Aragón,3.1.-agresion sexual,221
2021,Aragón,3.2.-agresion sexual con penetracion,95
2021,Aragón,3.3.-corrupcion de menores o incapacitados,8
2021,Aragón,3.4.-pornografia de menores,21
2021,Aragón,3.5.-otros contra la libertad sexual,39
2021,Aragón,4. relaciones familiares,151
2021,Aragón,5. patrimonio,6273
2021,Aragón,5.1.-hurtos,2150
2021,Aragón,5.2.-robos con fuerza en las cosas,788
2021,Aragón,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,127
2021,Aragón,5.2.2.-robos con fuerza en viviendas,228
2021,Aragón,5.2.3.-robos con fuerza en establecimientos,212
2021,Aragón,5.3.-robos con violencia o intimidacion,458
2021,Aragón,5.3.1.-robos con violencia en via publica,249
2021,Aragón,5.3.2.-robos con violencia en viviendas,31
2021,Aragón,5.3.3.-robos con violencia en establecimientos,129
2021,Aragón,5.4.-sustraccion de vehiculos,93
2021,Aragón,5.5.-estafas,1376
2021,Aragón,5.5.1.-estafas informaticas,827
2021,Aragón,5.6.-danos,860
2021,Aragón,5.7.-contra la propiedad intelectual/industrial,24
2021,Aragón,5.8.-blanqueo de capitales,7
2021,Aragón,5.9.-otros contra el patrimonio,517
2021,Aragón,6. seguridad colectiva,1368
2021,Aragón,6.1.-trafico de drogas,403
2021,Aragón,6.2.-contra la seguridad vial,944
2021,Aragón,6.3.-otros contra la seguridad colectiva,21
2021,Aragón,7. falsedades,318
2021,Aragón,8. admon. publica,1
2021,Aragón,9. admon. justicia,683
2021,Aragón,total infracciones penales,16219
2021,Canarias,1. contra las personas,11520
2021,Canarias,1.1.-homicidios dolosos/asesinatos,48
2021,Canarias,1.1.1.-homicidios dolosos/asesinatos consumados,12
2021,Canarias,1.2.-lesiones,5597
2021,Canarias,1.3.-malos tratos ambito familiar,5533
2021,Canarias,1.4.-otros contra las personas,342
2021,Canarias,10. orden publico,1066
2021,Canarias,11. legislacion especial,2
2021,Canarias,12. otras infracciones penales,428
2021,Canarias,2. contra la libertad,8687
2021,Canarias,2.1.-malos tratos habituales en el ambito familiar,912
2021,Canarias,2.2.-otros contra la libertad,7775
2021,Canarias,3. libertad sexual,815
2021,Canarias,3.1.-agresion sexual,537
2021,Canarias,3.2.-agresion sexual con penetracion,151
2021,Canarias,3.3.-corrupcion de menores o incapacitados,11
2021,Canarias,3.4.-pornografia de menores,44
2021,Canarias,3.5.-otros contra la libertad sexual,72
2021,Canarias,4. relaciones familiares,625
2021,Canarias,5. patrimonio,14330
2021,Canarias,5.1.-hurtos,4913
2021,Canarias,5.2.-robos con fuerza en las cosas,1825
2021,Canarias,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,413
2021,Canarias,5.2.2.-robos con fuerza en viviendas,642
2021,Canarias,5.2.3.-robos con fuerza en establecimientos,376
2021,Canarias,5.3.-robos con violencia o intimidacion,733
2021,Canarias,5.3.1.-robos con violencia en via publica,363
2021,Canarias,5.3.2.-robos con violencia en viviendas,88
2021,Canarias,5.3.3.-robos con violencia en establecimientos,174
2021,Canarias,5.4.-sustraccion de vehiculos,382
2021,Canarias,5.5.-estafas,3127
2021,Canarias,5.5.1.-estafas informaticas,1641
2021,Canarias,5.6.-danos,2228
2021,Canarias,5.7.-contra la propiedad intelectual/industrial,45
2021,Canarias,5.8.-blanqueo de capitales,18
2021,Canarias,5.9.-otros contra el patrimonio,1059
2021,Canarias,6. seguridad colectiva,2964
2021,Canarias,6.1.-trafico de drogas,527
2021,Canarias,6.2.-contra la seguridad vial,2390
2021,Canarias,6.3.-otros contra la seguridad colectiva,47
2021,Canarias,7. falsedades,618
2021,Canarias,8. admon. publica,19
2021,Canarias,9. admon. justicia,1836
2021,Canarias,total infracciones penales,42910
2021,Cantabria,1. contra las personas,1881
2021,Cantabria,1.1.-homicidios dolosos/asesinatos,14
2021,Cantabria,1.1.1.-homicidios dolosos/asesinatos consumados,4
2021,Cantabria,1.2.-lesiones,1072
2021,Cantabria,1.3.-malos tratos ambito familiar,702
2021,Cantabria,1.4.-otros contra las personas,93
2021,Cantabria,10. orden publico,272
2021,Cantabria,11. legislacion especial,2
2021,Cantabria,12. otras infracciones penales,137
2021,Cantabria,2. contra la libertad,1385
2021,Cantabria,2.1.-malos tratos habituales en el ambito familiar,148
2021,Cantabria,2.2.-otros contra la libertad,1237
2021,Cantabria,3. libertad sexual,121
2021,Cantabria,3.1.-agresion sexual,75
2021,Cantabria,3.2.-agresion sexual con penetracion,28
2021,Cantabria,3.3.-corrupcion de menores o incapacitados,1
2021,Cantabria,3.4.-pornografia de menores,5
2021,Cantabria,3.5.-otros contra la libertad sexual,12
2021,Cantabria,4. relaciones familiares,38
2021,Cantabria,5. patrimonio,3310
2021,Cantabria,5.1.-hurtos,1190
2021,Cantabria,5.2.-robos con fuerza en las cosas,423
2021,Cantabria,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,83
2021,Cantabria,5.2.2.-robos con fuerza en viviendas,101
2021,Cantabria,5.2.3.-robos con fuerza en establecimientos,151
2021,Cantabria,5.3.-robos con violencia o intimidacion,110
2021,Cantabria,5.3.1.-robos con violencia en via publica,53
2021,Cantabria,5.3.2.-robos con violencia en viviendas,22
2021,Cantabria,5.3.3.-robos con violencia en establecimientos,22
2021,Cantabria,5.4.-sustraccion de vehiculos,63
2021,Cantabria,5.5.-estafas,758
2021,Cantabria,5.5.1.-estafas informaticas,475
2021,Cantabria,5.6.-danos,495
2021,Cantabria,5.7.-contra la propiedad intelectual/industrial,22
2021,Cantabria,5.8.-blanqueo de capitales,2
2021,Cantabria,5.9.-otros contra el patrimonio,247
2021,Cantabria,6. seguridad colectiva,754
2021,Cantabria,6.1.-trafico de drogas,91
2021,Cantabria,6.2.-contra la seguridad vial,646
2021,Cantabria,6.3.-otros contra la seguridad colectiva,17
2021,Cantabria,7. falsedades,123
2021,Cantabria,8. admon. publica,1
2021,Cantabria,9. admon. justicia,278
2021,Cantabria,total infracciones penales,8302
2021,Castilla y León,1. contra las personas,6702
2021,Castilla y León,1.1.-homicidios dolosos/asesinatos,37
2021,Castilla y León,1.1.1.-homicidios dolosos/asesinatos consumados,13
2021,Castilla y León,1.2.-lesiones,3662
2021,Castilla y León,1.3.-malos tratos ambito familiar,2816
2021,Castilla y León,1.4.-otros contra las personas,187
2021,Castilla y León,10. orden publico,949
2021,Castilla y León,11. legislacion especial,3
2021,Castilla y León,12. otras infracciones penales,407
2021,Castilla y León,2. contra la libertad,4985
2021,Castilla y León,2.1.-malos tratos habituales en el ambito familiar,603
2021,Castilla y León,2.2.-otros contra la libertad,4382
2021,Castilla y León,3. libertad sexual,476
2021,Castilla y León,3.1.-agresion sexual,280
2021,Castilla y León,3.2.-agresion sexual con penetracion,111
2021,Castilla y León,3.3.-corrupcion de menores o incapacitados,16
2021,Castilla y León,3.4.-pornografia de menores,19
2021,Castilla y León,3.5.-otros contra la libertad sexual,50
2021,Castilla y León,4. relaciones familiares,161
2021,Castilla y León,5. patrimonio,11407
2021,Castilla y León,5.1.-hurtos,3737
2021,Castilla y León,5.2.-robos con fuerza en las cosas,1188
2021,Castilla y León,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,210
2021,Castilla y León,5.2.2.-robos con fuerza en viviendas,366
2021,Castilla y León,5.2.3.-robos con fuerza en establecimientos,338
2021,Castilla y León,5.3.-robos con violencia o intimidacion,379
2021,Castilla y León,5.3.1.-robos con violencia en via publica,174
2021,Castilla y León,5.3.2.-robos con violencia en viviendas,50
2021,Castilla y León,5.3.3.-robos con violencia en establecimientos,110
2021,Castilla y León,5.4.-sustraccion de vehiculos,197
2021,Castilla y León,5.5.-estafas,3221
2021,Castilla y León,5.5.1.-estafas informaticas,2092
2021,Castilla y León,5.6.-danos,1711
2021,Castilla y León,5.7.-contra la propiedad intelectual/industrial,60
2021,Castilla y León,5.8.-blanqueo de capitales,4
2021,Castilla y León,5.9.-otros contra el patrimonio,910
2021,Castilla y León,6. seguridad colectiva,2812
2021,Castilla y León,6.1.-trafico de drogas,463
2021,Castilla y León,6.2.-contra la seguridad vial,2279
2021,Castilla y León,6.3.-otros contra la seguridad colectiva,70
2021,Castilla y León,7. falsedades,636
2021,Castilla y León,8. admon. publica,14
2021,Castilla y León,9. admon. justicia,1246
2021,Castilla y León,total infracciones penales,29798
2021,Castilla-La Mancha,1. contra las personas,6760
2021,Castilla-La Mancha,1.1.-homicidios dolosos/asesinatos,75
2021,Castilla-La Mancha,1.1.1.-homicidios dolosos/asesinatos consumados,11
2021,Castilla-La Mancha,1.2.-lesiones,3409
2021,Castilla-La Mancha,1.3.-malos tratos ambito familiar,3139
2021,Castilla-La Mancha,1.4.-otros contra las personas,137
2021,Castilla-La Mancha,10. orden publico,921
2021,Castilla-La Mancha,11. legislacion especial,2
2021,Castilla-La Mancha,12. otras infracciones penales,382
2021,Castilla-La Mancha,2. contra la libertad,4505
2021,Castilla-La Mancha,2.1.-malos tratos habituales en el ambito familiar,675
2021,Castilla-La Mancha,2.2.-otros contra la libertad,3830
2021,Castilla-La Mancha,3. libertad sexual,490
2021,Castilla-La Mancha,3.1.-agresion sexual,317
2021,Castilla-La Mancha,3.2.-agresion sexual con penetracion,95
2021,Castilla-La Mancha,3.3.-corrupcion de menores o incapacitados,14
2021,Castilla-La Mancha,3.4.-pornografia de menores,17
2021,Castilla-La Mancha,3.5.-otros contra la libertad sexual,47
2021,Castilla-La Mancha,4. relaciones familiares,323
2021,Castilla-La Mancha,5. patrimonio,10647
2021,Castilla-La Mancha,5.1.-hurtos,2556
2021,Castilla-La Mancha,5.2.-robos con fuerza en las cosas,1593
2021,Castilla-La Mancha,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,249
2021,Castilla-La Mancha,5.2.2.-robos con fuerza en viviendas,501
2021,Castilla-La Mancha,5.2.3.-robos con fuerza en establecimientos,399
2021,Castilla-La Mancha,5.3.-robos con violencia o intimidacion,453
2021,Castilla-La Mancha,5.3.1.-robos con violencia en via publica,225
2021,Castilla-La Mancha,5.3.2.-robos con violencia en viviendas,45
2021,Castilla-La Mancha,5.3.3.-robos con violencia en establecimientos,119
2021,Castilla-La Mancha,5.4.-sustraccion de vehiculos,214
2021,Castilla-La Mancha,5.5.-estafas,2922
2021,Castilla-La Mancha,5.5.1.-estafas informaticas,1784
2021,Castilla-La Mancha,5.6.-danos,1443
2021,Castilla-La Mancha,5.7.-contra la propiedad intelectual/industrial,19
2021,Castilla-La Mancha,5.8.-blanqueo de capitales,22
2021,Castilla-La Mancha,5.9.-otros contra el patrimonio,1425
2021,Castilla-La Mancha,6. seguridad colectiva,3046
2021,Castilla-La Mancha,6.1.-trafico de drogas,553
2021,Castilla-La Mancha,6.2.-contra la seguridad vial,2417
2021,Castilla-La Mancha,6.3.-otros contra la seguridad colectiva,76
2021,Castilla-La Mancha,7. falsedades,823
2021,Castilla-La Mancha,8. admon. publica,30
2021,Castilla-La Mancha,9. admon. justicia,1386
2021,Castilla-La Mancha,total infracciones penales,29315
2021,Cataluña,1. contra las personas,17094
2021,Cataluña,1.1.-homicidios dolosos/asesinatos,227
2021,Cataluña,1.1.1.-homicidios dolosos/asesinatos consumados,55
2021,Cataluña,1.2.-lesiones,9910
2021,Cataluña,1.3.-malos tratos ambito familiar,6647
2021,Cataluña,1.4.-otros contra las personas,310
2021,Cataluña,10. orden publico,3542
2021,Cataluña,11. legislacion especial,9
2021,Cataluña,12. otras infracciones penales,499
2021,Cataluña,2. contra la libertad,16548
2021,Cataluña,2.1.-malos tratos habituales en el ambito familiar,1683
2021,Cataluña,2.2.-otros contra la libertad,14865
2021,Cataluña,3. libertad sexual,2494
2021,Cataluña,3.1.-agresion sexual,1357
2021,Cataluña,3.2.-agresion sexual con penetracion,917
2021,Cataluña,3.3.-corrupcion de menores o incapacitados,3
2021,Cataluña,3.4.-pornografia de menores,57
2021,Cataluña,3.5.-otros contra la libertad sexual,160
2021,Cataluña,4. relaciones familiares,980
2021,Cataluña,5. patrimonio,43258
2021,Cataluña,5.1.-hurtos,14384
2021,Cataluña,5.2.-robos con fuerza en las cosas,4284
2021,Cataluña,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,1268
2021,Cataluña,5.2.2.-robos con fuerza en viviendas,1320
2021,Cataluña,5.2.3.-robos con fuerza en establecimientos,843
2021,Cataluña,5.3.-robos con violencia o intimidacion,3679
2021,Cataluña,5.3.1.-robos con violencia en via publica,2189
2021,Cataluña,5.3.2.-robos con violencia en viviendas,277
2021,Cataluña,5.3.3.-robos con violencia en establecimientos,771
2021,Cataluña,5.4.-sustraccion de vehiculos,2062
2021,Cataluña,5.5.-estafas,5281
2021,Cataluña,5.5.1.-estafas informaticas,4013
2021,Cataluña,5.6.-danos,4080
2021,Cataluña,5.7.-contra la propiedad intelectual/industrial,242
2021,Cataluña,5.8.-blanqueo de capitales,27
2021,Cataluña,5.9.-otros contra el patrimonio,9219
2021,Cataluña,6. seguridad colectiva,9307
2021,Cataluña,6.1.-trafico de drogas,3006
2021,Cataluña,6.2.-contra la seguridad vial,6183
2021,Cataluña,6.3.-otros contra la seguridad colectiva,118
2021,Cataluña,7. falsedades,2119
2021,Cataluña,8. admon. publica,94
2021,Cataluña,9. admon. justicia,3593
2021,Cataluña,total infracciones penales,99537
2021,Ceuta,1. contra las personas,748
2021,Ceuta,1.1.-homicidios dolosos/asesinatos,10
2021,Ceuta,1.1.1.-homicidios dolosos/asesinatos consumados,2
2021,Ceuta,1.2.-lesiones,419
2021,Ceuta,1.3.-malos tratos ambito familiar,315
2021,Ceuta,1.4.-otros contra las personas,4
2021,Ceuta,10. orden publico,152
2021,Ceuta,11. legislacion especial,1
2021,Ceuta,12. otras infracciones penales,42
2021,Ceuta,2. contra la libertad,296
2021,Ceuta,2.1.-malos tratos habituales en el ambito familiar,11
2021,Ceuta,2.2.-otros contra la libertad,285
2021,Ceuta,3. libertad sexual,42
2021,Ceuta,3.1.-agresion sexual,27
2021,Ceuta,3.2.-agresion sexual con penetracion,4
2021,Ceuta,3.3.-corrupcion de menores o incapacitados,0
2021,Ceuta,3.4.-pornografia de menores,1
2021,Ceuta,3.5.-otros contra la libertad sexual,10
2021,Ceuta,4. relaciones familiares,16
2021,Ceuta,5. patrimonio,499
2021,Ceuta,5.1.-hurtos,139
2021,Ceuta,5.2.-robos con fuerza en las cosas,43
2021,Ceuta,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,13
2021,Ceuta,5.2.2.-robos con fuerza en viviendas,11
2021,Ceuta,5.2.3.-robos con fuerza en establecimientos,10
2021,Ceuta,5.3.-robos con violencia o intimidacion,108
2021,Ceuta,5.3.1.-robos con violencia en via publica,75
2021,Ceuta,5.3.2.-robos con violencia en viviendas,4
2021,Ceuta,5.3.3.-robos con violencia en establecimientos,8
2021,Ceuta,5.4.-sustraccion de vehiculos,17
2021,Ceuta,5.5.-estafas,62
2021,Ceuta,5.5.1.-estafas informaticas,48
2021,Ceuta,5.6.-danos,88
2021,Ceuta,5.7.-contra la propiedad intelectual/industrial,1
2021,Ceuta,5.8.-blanqueo de capitales,0
2021,Ceuta,5.9.-otros contra el patrimonio,41
2021,Ceuta,6. seguridad colectiva,325
2021,Ceuta,6.1.-trafico de drogas,141
2021,Ceuta,6.2.-contra la seguridad vial,179
2021,Ceuta,6.3.-otros contra la seguridad colectiva,5
2021,Ceuta,7. falsedades,79
2021,Ceuta,8. admon. publica,0
2021,Ceuta,9. admon. justicia,99
2021,Ceuta,total infracciones penales,2299
2021,Comunidad Foral de Navarra,1. contra las personas,2085
2021,Comunidad Foral de Navarra,1.1.-homicidios dolosos/asesinatos,18
2021,Comunidad Foral de Navarra,1.1.1.-homicidios dolosos/asesinatos consumados,1
2021,Comunidad Foral de Navarra,1.2.-lesiones,1101
2021,Comunidad Foral de Navarra,1.3.-malos tratos ambito familiar,917
2021,Comunidad Foral de Navarra,1.4.-otros contra las personas,49
2021,Comunidad Foral de Navarra,10. orden publico,432
2021,Comunidad Foral de Navarra,11. legislacion especial,0
2021,Comunidad Foral de Navarra,12. otras infracciones penales,107
2021,Comunidad Foral de Navarra,2. contra la libertad,1387
2021,Comunidad Foral de Navarra,2.1.-malos tratos habituales en el ambito familiar,132
2021,Comunidad Foral de Navarra,2.2.-otros contra la libertad,1255
2021,Comunidad Foral de Navarra,3. libertad sexual,208
2021,Comunidad Foral de Navarra,3.1.-agresion sexual,118
2021,Comunidad Foral de Navarra,3.2.-agresion sexual con penetracion,59
2021,Comunidad Foral de Navarra,3.3.-corrupcion de menores o incapacitados,11
2021,Comunidad Foral de Navarra,3.4.-pornografia de menores,4
2021,Comunidad Foral de Navarra,3.5.-otros contra la libertad sexual,16
2021,Comunidad Foral de Navarra,4. relaciones familiares,89
2021,Comunidad Foral de Navarra,5. patrimonio,2968
2021,Comunidad Foral de Navarra,5.1.-hurtos,942
2021,Comunidad Foral de Navarra,5.2.-robos con fuerza en las cosas,265
2021,Comunidad Foral de Navarra,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,48
2021,Comunidad Foral de Navarra,5.2.2.-robos con fuerza en viviendas,67
2021,Comunidad Foral de Navarra,5.2.3.-robos con fuerza en establecimientos,66
2021,Comunidad Foral de Navarra,5.3.-robos con violencia o intimidacion,136
2021,Comunidad Foral de Navarra,5.3.1.-robos con violencia en via publica,86
2021,Comunidad Foral de Navarra,5.3.2.-robos con violencia en viviendas,9
2021,Comunidad Foral de Navarra,5.3.3.-robos con violencia en establecimientos,30
2021,Comunidad Foral de Navarra,5.4.-sustraccion de vehiculos,43
2021,Comunidad Foral de Navarra,5.5.-estafas,837
2021,Comunidad Foral de Navarra,5.5.1.-estafas informaticas,452
2021,Comunidad Foral de Navarra,5.6.-danos,468
2021,Comunidad Foral de Navarra,5.7.-contra la propiedad intelectual/industrial,8
2021,Comunidad Foral de Navarra,5.8.-blanqueo de capitales,8
2021,Comunidad Foral de Navarra,5.9.-otros contra el patrimonio,261
2021,Comunidad Foral de Navarra,6. seguridad colectiva,1304
2021,Comunidad Foral de Navarra,6.1.-trafico de drogas,142
2021,Comunidad Foral de Navarra,6.2.-contra la seguridad vial,1143
2021,Comunidad Foral de Navarra,6.3.-otros contra la seguridad colectiva,19
2021,Comunidad Foral de Navarra,7. falsedades,256
2021,Comunidad Foral de Navarra,8. admon. publica,6
2021,Comunidad Foral de Navarra,9. admon. justicia,376
2021,Comunidad Foral de Navarra,total infracciones penales,9218
2021,Comunidad Valenciana,1. contra las personas,21181
2021,Comunidad Valenciana,1.1.-homicidios dolosos/asesinatos,141
2021,Comunidad Valenciana,1.1.1.-homicidios dolosos/asesinatos consumados,32
2021,Comunidad Valenciana,1.2.-lesiones,9037
2021,Comunidad Valenciana,1.3.-malos tratos ambito familiar,11658
2021,Comunidad Valenciana,1.4.-otros contra las personas,345
2021,Comunidad Valenciana,10. orden publico,3497
2021,Comunidad Valenciana,11. legislacion especial,25
2021,Comunidad Valenciana,12. otras infracciones penales,763
2021,Comunidad Valenciana,2. contra la libertad,12230
2021,Comunidad Valenciana,2.1.-malos tratos habituales en el ambito familiar,1884
2021,Comunidad Valenciana,2.2.-otros contra la libertad,10346
2021,Comunidad Valenciana,3. libertad sexual,1775
2021,Comunidad Valenciana,3.1.-agresion sexual,1159
2021,Comunidad Valenciana,3.2.-agresion sexual con penetracion,341
2021,Comunidad Valenciana,3.3.-corrupcion de menores o incapacitados,50
2021,Comunidad Valenciana,3.4.-pornografia de menores,49
2021,Comunidad Valenciana,3.5.-otros contra la libertad sexual,176
2021,Comunidad Valenciana,4. relaciones familiares,837
2021,Comunidad Valenciana,5. patrimonio,33426
2021,Comunidad Valenciana,5.1.-hurtos,11689
2021,Comunidad Valenciana,5.2.-robos con fuerza en las cosas,4538
2021,Comunidad Valenciana,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,1083
2021,Comunidad Valenciana,5.2.2.-robos con fuerza en viviendas,1762
2021,Comunidad Valenciana,5.2.3.-robos con fuerza en establecimientos,878
2021,Comunidad Valenciana,5.3.-robos con violencia o intimidacion,1796
2021,Comunidad Valenciana,5.3.1.-robos con violencia en via publica,878
2021,Comunidad Valenciana,5.3.2.-robos con violencia en viviendas,219
2021,Comunidad Valenciana,5.3.3.-robos con violencia en establecimientos,489
2021,Comunidad Valenciana,5.4.-sustraccion de vehiculos,897
2021,Comunidad Valenciana,5.5.-estafas,7035
2021,Comunidad Valenciana,5.5.1.-estafas informaticas,3864
2021,Comunidad Valenciana,5.6.-danos,3952
2021,Comunidad Valenciana,5.7.-contra la propiedad intelectual/industrial,179
2021,Comunidad Valenciana,5.8.-blanqueo de capitales,73
2021,Comunidad Valenciana,5.9.-otros contra el patrimonio,3267
2021,Comunidad Valenciana,6. seguridad colectiva,7677
2021,Comunidad Valenciana,6.1.-trafico de drogas,1813
2021,Comunidad Valenciana,6.2.-contra la seguridad vial,5690
2021,Comunidad Valenciana,6.3.-otros contra la seguridad colectiva,174
2021,Comunidad Valenciana,7. falsedades,2016
2021,Comunidad Valenciana,8. admon. publica,76
2021,Comunidad Valenciana,9. admon. justicia,5010
2021,Comunidad Valenciana,total infracciones penales,88513
2021,Comunidad de Madrid,1. contra las personas,26001
2021,Comunidad de Madrid,1.1.-homicidios dolosos/asesinatos,129
2021,Comunidad de Madrid,1.1.1.-homicidios dolosos/asesinatos consumados,36
2021,Comunidad de Madrid,1.2.-lesiones,8871
2021,Comunidad de Madrid,1.3.-malos tratos ambito familiar,16560
2021,Comunidad de Madrid,1.4.-otros contra las personas,441
2021,Comunidad de Madrid,10. orden publico,5691
2021,Comunidad de Madrid,11. legislacion especial,18
2021,Comunidad de Madrid,12. otras infracciones penales,550
2021,Comunidad de Madrid,2. contra la libertad,12402
2021,Comunidad de Madrid,2.1.-malos tratos habituales en el ambito familiar,1280
2021,Comunidad de Madrid,2.2.-otros contra la libertad,11122
2021,Comunidad de Madrid,3. libertad sexual,1918
2021,Comunidad de Madrid,3.1.-agresion sexual,1109
2021,Comunidad de Madrid,3.2.-agresion sexual con penetracion,484
2021,Comunidad de Madrid,3.3.-corrupcion de menores o incapacitados,31
2021,Comunidad de Madrid,3.4.-pornografia de menores,76
2021,Comunidad de Madrid,3.5.-otros contra la libertad sexual,218
2021,Comunidad de Madrid,4. relaciones familiares,809
2021,Comunidad de Madrid,5. patrimonio,43272
2021,Comunidad de Madrid,5.1.-hurtos,19862
2021,Comunidad de Madrid,5.2.-robos con fuerza en las cosas,3631
2021,Comunidad de Madrid,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,1088
2021,Comunidad de Madrid,5.2.2.-robos con fuerza en viviendas,882
2021,Comunidad de Madrid,5.2.3.-robos con fuerza en establecimientos,949
